Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
1BF16,N/D,SCS1,"Deputy Director, Transformation Delivery",To manage the fundemental revision to operational practices and procedures,Home Office,Home Office,Transformation,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,1600000,1,0,0,Operational Delivery,,1
1BF11,N/D,SCS1,"People and Capacity Director, Border Systems","""Responsible for the portfolio of e-Borders and Border Technology delivery projects, primarily associated with the Warnings Index or Semaphore systems""",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,0,1,0,0,Operational Delivery,Team salary costs included with 2BF01.,1
1BF03,N/D,SCS1,Head of Central Region,"""Operational responsibility for border control operations (1350 staff) for all ports and airports in the region (Port of Felixstowe, Harwich International Port, Port of Tilbury, Thamesport, Purfleet, Sheerness, London City Airport, London Luton Airport, Stansted Airport, Norwich Airport, Birmingham International Airport, East Midlands Airport, Cardiff Airport, Cardiff Docks, Swansea Docks, Pembroke Dock, Port of Fishguard, Port of Holyhead) and postal operations at the offices of exchange at Mount Pleasant (Royal Mail) and Coventry International Hub (Parcelforce)""",Home Office,Home Office,Central Region,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,30260000,1,0,0,Operational Delivery,,1
1BF12,N/D,SCS1,"Head of Cyclamen, Border Systems","This is a key role in delivering business capability to mitigate the risk of Radiological or Nuclear (RN) terrorism. The post holder leads a team to enable Border Force to design and deliver a more efficient capability to deter the import of RN material, together with the tools to detect and prevent smuggling.",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,0,1,0,0,Operational Delivery,Post being covered on a temporary basis. Team salary costs included with 2BF01.,1
1BF10,N/D,SCS1,Head of North Region,"""The leadership and management of approximately 1150 staff and other resources across Border Force North Region to deliver key business results. The region covers 16 international airports and 12 major, (and countless smaller) seaports in Northern England, Scotland and Northern Ireland. Additionally the postholder has a national responsibility for the management of the Queens Warehouses (used to store seized goods pending court hearing or destruction)""",Home Office,Home Office,North Region,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,27400000,1,0,0,Operational Delivery,,1
3BF01,Sir Charles Montgomery,SCS3,"Director General, Border Force","""Responsible for the delivery of the strategic aims of Border Force; the strengthening of the UK’s security through strong border controls, protecting the country from illegal immigration, organised crime and terrorism, while welcoming and facilitating legitimate travellers and trade. Border Force will protect our border with single immigration and customs checks, tackle smuggling, immigration crime and border tax fraud, and it will implement fast and fair decisions. This will be accomplished by integrating the work of the legacy immigration and customs services, coupled with the use of technology to increase the level of data and intelligence support to frontline operations. We will work collaboratively to achieve this with our partners and develop our special relationships with HMRC, the Police, SOCA and other law enforcement agencies.""",Home Office,Home Office,Director General's Office,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,932000,1,0,0,Operational Delivery,Team salary costs include those for 2BF03 as team consists of less than five FTE,1
1BF14,N/D,SCS1,"Regional Director, South East and Europe","The role is to lead and develop more than 1,000 staff working to secure the UK border in South, South East England and Juxtaposed Controls in Paris, Brussels & Norrthern France.  The remit is to create a fully integrated; multi skilled and flexible workforce to ensure that only legitimate people and goods enter the UK.",Home Office,Home Office,South and Europe,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,38520000,1,0,0,Operational Delivery,Listed incorrectly as 1BF15 in September 2013 return,1
1BF01,N/D,SCS1,Head of Heathrow Operations,"""Responsible for Immigration and Customs border operations at London Heathrow, Farnborough, Northolt and RAF Brize Norton.  Leadership of approximatley 1,700 staff and management of budget of £83m.  Working with stakeholders at Heathrow to ensure the security and integrity of the border at Heathrow whilst maximising Customs revenue and facilitating honest travel and trade.  Provide advice to Ministers and senior officials on border control and Customs operations.""",Home Office,Home Office,Heathrow,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,50490000,1,0,0,Operational Delivery,,1
1BF04,N/D,SCS1a,"Regional Director, South","""The role is to lead and develop 1,500 staff working to secure the UK border in South, South West England .  The remit is to create a fully integrated; multi skilled and flexible workforce to ensure that only legitimate people and goods enter the UK.""",Home Office,Home Office,South Region,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,29700000,1,0,0,Operational Delivery,,1
1BF19,N/D,SCS1,Deputy Director Programmes and Planning,"Responsible for ensuring that Border Force has the corporate governance, accountabilities and infrastructure in place to deliver against the Director Generals priorities for Border Force and its transformation.",Home Office,Home Office,Strategy and Change,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,1740000,1,0,0,Operational Delivery,,1
1BF23,N/D,SCS1,Deputy Director Strategy and Policy,"Responsible for developing new strategies for Border Force, deciding on direction, resourcing and implementation, and working closely with the Deputy Director for Programmes and Planning to ensure strategy is translated into delivery through programmes and business plans. The post holder also leads the operational policy function.",Home Office,Home Office,Strategy and Policy,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,0,1,0,0,Operational Delivery,,1
1BF22,N/D,SCS1,Head of Exit Checks,Responsible for delivering deliver the business change necessary to facilitate ‘exit checks’ at port for outgoing passengers.,Home Office,Home Office,Exit Checks,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,0,1,0,0,Operational Delivery,Team salary costs included with 2BF01.,1
1BF02,N/D,SCS1,Digital Services at the Border - Business Lead,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,0,1,0,0,Operational Delivery,Change to post title. Team salary costs included with 2BF01.,1
2BF03,Philip Duffy,SCS2,Chief Operating Officer,"""The Chief Operating Officer will be accountable to the Director General Border Force for the overall performance of the Border Force and will be responsible for ensuring achievement of the goals and outcomes agreed with Ministers""",Home Office,Home Office,Chief Operating Officer,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0,1,0,0,Operational Delivery,Team salary costs included with 3BF01 as team consists of less than five FTE,1
2BF04,Julie Taylor,SCS2,Director of Strategy and Change,"""The Strategy & Change Director will drive the Transformation Programme, strengthening governance and strategy, building skills and capability and improving systems and processes . They will also have oversight of central services that support the regional operations to secure the UK borders. Central services comprises staff working in a wide range of functions including , operational policy and guidance, resources, business planning, HR & training transformation and transition. The Director will be responsible for overseeing all the workstreams within the Border Force’s ambitious change programme and for linking this to the wider Home Office corporate, to the related change programmes of the UK Border Agency and the National Crime Agency and to the Border Security Strategy""ons to secure the UK borders. Central services comprises staff working in a wide range of functions including major technology projects (e-borders), operational policy and guidance, resources, business planning, HR & training transformation and transition. The Director will be responsible for overseeing all the workstreams within the Border Force’s ambitious change programme and for linking this to the wider Home Office corporate, to the related change programmes of the UK Border Agency and the National Crime Agency and to the Border Security Strategy""",Home Office,Home Office,Strategy and Change,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,1290000,1,0,0,Operational Delivery,Team salary costs include those for 1BF21.,1
2BF01,David Wilson,SCS2,"Portfolio Director, Border Systems","Border Systems is a key element of the Government’s strategy to deliver robust Border Controls, prevent cross Border crime, and is a critical tool in the national counter terrorism strategy. Border Systems aims to deliver an integrated approach to border security that will provide effective and flexible border control appropriate to the risks faced, while enabling faster processing of bona fide passengers.",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,5870000,1,0,0,Operational Delivery,"Team salary costs include those for 1BF02, 1BF11, 1BF22 and 1BF12.",1
2BF06,Richard Clarke,SCS2,"Director, Digital Services at the Border",Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0,1,0,0,Operational Delivery,Staffig information included with 1BF02,1
1BF24,N/D,SCS1,Head of Critical Systems,"Border Systems is a key element of the Government’s strategy to deliver robust Border Controls, prevent cross Border crime, and is a critical tool in the national counter terrorism strategy. This post leads on critical systems and services.",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,0,1,0,0,Operational Delivery,,1
1BF25,Vacant,SCS1,Digital Services at the Border - Programme Manager,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,N/A,public.enquiries@homeoffice.gsi.gov.uk,2BF06,0,1,0,0,Operational Delivery,,1
1BF26,N/D,SCS1,Digital Services at the Border - Digital Services,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,0,1,0,0,Operational Delivery,Post being covered on a temporary basis. Staffing information included with 2BF02,1
1BF27,N/D,SCS1,Digital Services at the Border - Delivery Director,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,0,1,0,0,Operational Delivery,Post being covered on a temporary basis. Staffing information included with 2BF02,1
2CS03,Gareth Hills,SCS2,"Director, Performance & Risk","The Performance and Risk Directorate provides Ministers and the Home Office Board with objective advice on how effectively the Department is managing its key operations and its corporate level risks.  Its performnce reporting function on borders and immigration is embedded with, but independent, of the operational areas.  The directorate has a number of other functions to help identify Home Office vulnerabilities and how they might be addressed.  These include Internal Audit, Corporate Security, Knowledge and Information Management and Continuous Improvement.",Home Office,Home Office,Performance and Risk,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,230000,1,85000,89999,Statisticians,,1
1CS11,N/D,SCS1,Head of Continuous Improvement Unit,"The Continuous Improvement Unit's role is to support the development and delivery of ambitious plans for Continuous Improvement, strengthening performance and reducing costs across the breadth of the Department's responsibilities, with a focus on achieving substantial gains through reforming and streamlining business processes.",Home Office,Home Office,Continuous Improvement Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS03,2550000,1,0,0,Policy,,1
1CS10,N/D,SCS1,Chief Internal Auditor,"The Internal Audit Unit provides an independent evaluation of, and contributes to, improvements in governance, risk management and control processes to help the Home Office group achieve its aims and objectives.",Home Office,Home Office,Internal Audit Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS03,2190000,1,0,0,Internal Audit,,1
1CS09,N/D,SCS1,Head of Performance Reporting and Analysis Unit,"The Performance Unit provides support to the Groups that make up the Home Office Border & Immigration System to help them strengthen performance.  By producing reports  we can accurately assess how we are performing, and are clear about what is impacting upon performance.   The Unit also works with operational colleagues  to develop analysis-driven solutions to improve performance.   The Unit also manages risk and provides performance packs for the Executive Management Board",Home Office,Home Office,Performance Reporting and Analysis Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS03,4330000,1,0,0,Statisticians,,1
1CS08,N/D,SCS1,Head of Corporate Security,Corporate Security is an enabling function supporting all Home Office teams to help them to deliver their objectives.  Our three overarching aims are to (a) mitigate malicious risk (b) investigate wrong-doing (and identify weaknesses) (c) prepare for disruptive challenges,Home Office,Home Office,Corporate Security,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS03,13340000,1,0,0,Property and asset management,,1
1CS40,N/D,SCS1,Head of Knowledge and Information Management,"Provides information management services, direction and policy on KIM, to help business areas manage their knowledge and information in a way which supports delivery of departmental objectives and complies with our legal obligations.",Home Office,Home Office,Knowledge and Information Management Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS03,2820000,1,0,0,Knowledge and Information Management (KIM),,1
1CS41,N/D,SCS1,Head of Immigration Checking and Enquiry Service,"ICES provides a bulk checking service of all immigration applications against mandated watchlists and other data sources, manages the related biometric (fingerprint and facial image) capture, processes, verifies and administers the Biometric Residence Permit regime. It provides status checking services to other govt departments, local authorities and the courts. ICES also manages the commercial relationships with the Post Office, DX Secure, DVLA and the secure card suppliers.",Home Office,Home Office,Immigration Checking and Enquiry Service,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,6660000,1,0,0,Knowledge and Information Management (KIM),This post is being covered on a temporary basis,1
2CS01,Owen Mapley,SCS2,Director of Finance and Estates,"The Finance and Estates Directorate plays a key role in ensuring that the Home Office gets the most from its resources and provides cost-effective financial advice and support to Ministers, the Department and key stakeholders to enable them to deliver the Home Office objectives. It aims to minimise demands on our businesses, improve financial processes and systems, drive out inefficiencies and support delivery across all areas of the Home Office Group.",Home Office,Home Office,Finance and Estates,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,1040000,1,110000,114999,Finance,,1
1CS15,N/D,SCS1,Head of Financial Planning Unit,"The Financial Planning Unit is responsible for securing the forward finances of the Home Office, including developing and securing cabinet and parliamentary clearance of the immigration and visa fees package. FPU is also responsible for ensuring those resources are applied to ministerial priorities in a way that maximises value for money. This includes the provision of secretariat services for the department’s Portfolio and Investment Committee (formerly the Group Investment Board); advice on investment decisions and the investment approval process; and management of contract finance across the department.",Home Office,Home Office,Financial Planning Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,2420000,1,0,0,Finance,,1
1CS20,N/D,SCS1,HM Passport Office and UK Visas and Immigration Senior Finance Business Partner,"The HM Passport Office and UK Visas and Immigration Senior Finance Business Partner is responsible for supporting these business areas in strategic and tactical decision making, ensuring financial consequences, risks and opportunities are understood and considered at the point at which decisions are taken; providing professional challenge to the business, ensuring financial plans, forecasts and underlying assumptions are robust and are appropriately tested; and working on behalf of the business to commission and oversee the delivery of expert financial support and advice from other areas of finance to time and quality in order to meet business objectives. In addition the unit manages European grant funding and provides effective control of asylum support expenditure.",Home Office,Home Office,HM Passport Office & UK Visas and Immigration Finance Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,1730000,1,0,0,Finance,,1
1CS19,N/D,SCS1,Head of General Property,"Home Office General Property (HOPG) provides estates and accommodation services to the Home Office   It is  the strategic adviser to the Home Office Board member for  property matters and sustainable development policy. Its primary objective is to provide best value accommodation services, including budgetary control, planning, project and facilities management.'",Home Office,Home Office,Home Office General Property,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,6470000,1,0,0,Property and asset management,,1
1CS17,N/D,SCS1,Border Force Senior Finance Business Partner,"The Border Force Senior Finance Business Partner is responsible for supporting these business areas in strategic and tactical decision making, ensuring financial consequences, risks and opportunities are understood and considered at the point at which decisions are taken; providing professional challenge to the business, ensuring financial plans, forecasts and underlying assumptions are robust and are appropriately tested; and working on behalf of the business to commission and oversee the delivery of expert financial support and advice from other areas of finance to time and quality in order to meet business objectives.",Home Office,Home Office,Border Force Finance Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,650000,1,0,0,Finance,,1
1CS16,N/D,SCS1,Head of Adelphi Services,"The Home Office uses an Oracle ERP (Enterprise Resource Planning) system known as Adelphi to support its HR, Finance and Procurement services, which are provided to users across the department.  Adelphi Services is responsible for the strategic development, commissioning and management of this system and its associated services through our delivery partners.",Home Office,Home Office,Adelphi Services,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,1330000,1,0,0,Finance,Post is being covered on a temporary basis,1
1CS21,N/D,SCS1,Financial Controller,"The Financial Controller leads two key consolidated finance functions – the Financial Reporting Unit (FRU) and the Management Accounting Unit (MAU) who are responsible for accountancy and taxation advice; production of the department’s interim and final consolidated annual report and accounts; and consolidated management reporting. Between them, these teams are responsible for supporting the Home Office’s Principal Accounting Officer by driving strong financial management and governance, including the provision of assurance to the Executive Management Board, the Supervisory Board, and HM Treasury, that Home Office financial resources are managed effectively.",Home Office,Home Office,Financial Control Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,9020000,1,0,0,Finance,,1
1CS23,N/D,SCS1,"Immigration Enforcement, Enablers and International and Immigration Policy Group Senior Finance Business Partner","The Immigration Enforcement, Enablers and International and Immigration Policy Group Senior Finance Business Partner is responsible for supporting these business areas in strategic and tactical decision making, ensuring financial consequences, risks and opportunities are understood and considered at the point at which decisions are taken; providing professional challenge to the business, ensuring financial plans, forecasts and underlying assumptions are robust and are appropriately tested; and working on behalf of the business to commission and oversee the delivery of expert financial support and advice from other areas of finance to time and quality in order to meet business objectives.",Home Office,Home Office,Immigration Enforcement and Enablers Finance Unit,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS01,550000,1,0,0,Finance,Post is being covered on a temporary basis,1
3CS01,Mike Parsons,SCS3,Chief Operating Officer,"Corporate Services is critical to ensuring that operational and policy teams in the Home Office have the support they need to deliver the department’s priorities of preventing terrorism, cutting crime and reducing immigration while at the same time contributing to the government’s growth agenda. The group also works closely with other enabler functions, including HR, communications and strategy, to provide a joined-up enabling function to support operational delivery.",Home Office,Home Office,Office of the Chief Operating Officer,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,1070000,1,150000,154999,Finance,,1
2CS04,Norman Driskell,SCS2,Chief Digital Officer,"The Digital team are responsible for the move to digital by default, driven by our experience gained in the three Exemplar projects - visas, registered travellers and passport renewals.  They will build digital skills and capability across the department, and  will deliver data sharing and management as fundamental to Home Office business",Home Office,Home Office,Chief Digital Officer,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,5220000,1,130000,134999,Information Technology,Salary costs include staff in 1CS22 and 1CS24,1
1CS22,N/D,SCS1,"Programme Director, Home Office Data Analytics Capability","The HO Data Analytics Capability (HODAC) Team is building a data analytics capabilty for the Home Office. A 6 month  trial is running to summer 2014 to develop the HODAC business case for the operational capability in mid-2015. HODAC is a business change programme that delivers a Data Analytics capability to drive an intelligence-led organisation, in order to help make our communities safer and improve the public’s customer experience of interacting with the Home Office",Home Office,Home Office,Home Office Data Analytics Capability,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS04,0,1,0,0,Information Technology,Salary costs included in 2CS04,1
1CS24,N/D,SCS1,Head of Digital Data and Identity,This Directorate sets a direction for the three Home Office exemplars. This is helping the Home Office move to digital working by introducing more digital services for customers and by using digital approaches internally to help us work more efficiently. It also helps to provide better ways of using and sharing data.,Home Office,Home Office,Digital Data and Identity,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS04,0,1,0,0,Information Technology,Salary costs included in 2CS04. Post is being covered on a temporary basis.,1
2CS02,Roger Fogg,SCS2,Commercial Director,"The Commercial Directorate is responsible for managing the interfaces between the Home Office and the markets, which provide many of our key services to the public.  Commercial specialists provide the department with strategic commercial services, focussing on market understanding, procurement, and contract management, and work with the Crown Commercial Service (CCS) to ensure that the government’s leverage and experience is applied to the Home Office’s contracts.",Home Office,Home Office,Commercial Director,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3CS01,0,1,155000,159999,Procurement,Salary costs included in 1CS06,1
1CS06,N/D,SCS1,"Commercial Lead, Communications Capabilities Development (CCD) Programme","Deliver the  Commercial Directorate Objectives  by providing Leadership of a team that undertakes all Commercial activity (Procurement and Contract Management) through a business partnering approach for The Office of Secuity and Counter Terrorism (OSCT) including Communications Capability Programme(CCD), and the Science and Technology community including  the Centre for Applied Science and Technology (CAST) by supporting the successful delivery of their Business Plan through commercial and contractual arrangements that maximise VFM and effective utilisation of with the  Private, Public,Voluntary and Not for Profit Sectors whilst ensuring appriorate risk management and controls are in place.",Home Office,Home Office,Commercial SST,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS02,960000,1,0,0,Procurement,Includes salary costs for 2CS02,1
1CS04,N/D,SCS1,Head of Commercial Delivery,"Providing full life contract management and supplier management for the business. Includes managing Contract Change Notices and variations to existing contrcat including all commercial negotiations. The role ensures that risks are managed, products and services are delivered and value for money is achieved.",Home Office,Home Office,Commercial Delivery,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS02,2290000,1,0,0,Procurement,,1
1CS03,N/D,SCS1,Head of Procurement Delivery,"Supporting end-to-end New Procurement for Business & Programme requirements in alignment withthe Cabinet Office Lean Agenda. The major projects commercial team supports major projects across the Home Office Group, with a particular focus on IT programmes. It develops commercial strategies and supports their implementation, as well as managing  major IT contracts, to ensure risk is managed, products and services are delivered and initial and ongoing value for money is achieved.",Home Office,Home Office,Procurement Delivery,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS02,1940000,1,0,0,Procurement,,1
1CS02,N/D,SCS1,Head of Police Commercial,"Facilitates value for money initiatives and programmes across the Police service, including support for business partnering projects that deliver transformational change. The role supports the Police in delivering a collaborative and joined up procurement approach for goods and services including forensic services.",Home Office,Home Office,Commercial - Policing,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS02,1660000,1,0,0,Procurement,Post is being covered on a temporary basis,1
1CS05,N/D,SCS1,"Commercial lead, Emergency Services Mobile Communications Programme","Responsible for procurement of the Emergency Services Network (ESN) and contract management of the current TETRA service provided by Airwave Solutions Limited.  ESMCP is a cross-government, multiagency Programme sponsored by the Home Office and will deliver integrated critical voice and broadband data services to all three emergency services and other users throughout Great Britain. Contract award is planned for autumn 2015 and users will transition from the current Airwave service from 2017 through to 2020.",Home Office,Home Office,Commercial Emergency Services Mobile Communications Programme,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS02,500000,1,0,0,Procurement,,1
