Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
CPS-C-022,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,EAST MIDLANDS,216 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-002,0,1,0,0,Operational Delivery,,1
CPS-C-023,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SOUTH WEST,217 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-008,0,1,0,0,Operational Delivery,,1
CPS-C-024,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,EAST OF ENGLAND,218 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-007,0,1,0,0,Operational Delivery,,1
CPS-C-029,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SOUTH WEST,219 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-008,0,1,0,0,Operational Delivery,,1
CPS-C-032,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,LONDON,220 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-019,0,1,0,0,Operational Delivery,,1
CPS-C-033,N/D,SCS1,Head of Special Crime Division Appeals Unit,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SCD AND CTD,221 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-021,0,1,0,0,Operational Delivery,,1
CPS-C-036,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,HQ PRIVATE OFFICE,222 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-027,0,1,0,0,Operational Delivery,,1
CPS-C-039,N/D,SCS1,Deputy Chief Cown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,LONDON,223 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-019,0,1,0,0,Operational Delivery,,1
CPS-C-041,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management.  To promote CPS’ core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place.  They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Area’s responsibilities and relationships.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SPECIALIST FRAUD,224 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-024,0,1,0,0,Operational Delivery,,1
CPS-C-042,N/D,SCS1,Deputy Head of Counter Terrorism,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SCD AND CTD,225 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-021,0,1,0,0,Operational Delivery,,1
CPS-C-043,N/D,SCS1,Deputy Head of Extradition,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SCD AND CTD,226 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-021,0,1,0,0,Operational Delivery,,1
CPS-C-045,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,ORGANISED CRIME,227 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-023,0,1,0,0,Operational Delivery,,1
CPS-C-048,N/D,SCS1,Deputy Head of Specialist Fraud Division,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SPECIALIST FRAUD,228 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-024,0,1,0,0,Operational Delivery,,1
CPS-C-050,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,LONDON,229 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-020,0,1,0,0,Operational Delivery,,1
CPS-C-051,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,LONDON,230 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-020,0,1,0,0,Operational Delivery,,1
CPS-C-052,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,ORGANISED CRIME,231 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-023,0,1,0,0,Operational Delivery,,1
CPS-C-056,N/D,SCS1,Deputy Head of National Proceeds of Crime Service,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,CPS PROCEEDS OF CRIME,232 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-022,0,1,0,0,Operational Delivery,,1
CPS-C-057,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SOUTH EAST,233 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-014,0,1,0,0,Operational Delivery,,1
CPS-C-058,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,WESSEX,234 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-013,0,1,0,0,Operational Delivery,,1
CPS-C-061,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,HQ OPERATIONS,235 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-036,0,1,0,0,Operational Delivery,,1
CPS-C-064,N/D,SCS1,Deputy Chief Crown Prosecutor,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,WEST MIDLANDS,236 357 0899,enquiries@cps.gsi.gov.uk,CPS-G-003,0,1,0,0,Operational Delivery,,1
CPS-G-002,N/D,SCS1,Senior Legal Manager,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,EAST MIDLANDS,237 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,10007170,1,0,0,Operational Delivery,,1
CPS-G-003,N/D,SCS1,Chief Crown Prosecutor,Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery o,Crown Prosecution Service,CROWN PROSECUTION SERVICE,WEST MIDLANDS,238 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,14312312,1,0,0,Operational Delivery,,1
CPS-G-004,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,YORKSHIRE AND HUMBERSIDE,239 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,14357096,1,0,0,Operational Delivery,,1
CPS-G-005,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,NORTH WEST,240 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,15775207,1,0,0,Operational Delivery,,1
CPS-G-006,N/D,SCS1,Senior Legal Manager,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,MERSEYSIDE AND CHESHIRE,241 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,7297783,1,0,0,Operational Delivery,,1
CPS-G-007,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,EAST OF ENGLAND,242 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,8138068,1,0,0,Operational Delivery,,1
CPS-G-008,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SOUTH WEST,243 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,7547173,1,0,0,Operational Delivery,,1
CPS-G-012,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,THAMES AND CHILTERN,244 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,9198239,1,0,0,Operational Delivery,,1
CPS-G-013,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,WESSEX,245 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,7843401,1,0,0,Operational Delivery,,1
CPS-G-014,N/D,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SOUTH EAST,246 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,8737967,1,0,0,Operational Delivery,,1
CPS-G-017,Eliminated,SCS2,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,HQ OPERATIONS,247 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-036,0,1,0,0,Operational Delivery,,1
CPS-G-019,Claire Lindley,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,LONDON,248 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,5083860,1,110000,114999,Operational Delivery,,1
CPS-G-020,Ed Beltrami,SCS1,Chief Crown Prosecutor,"Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Area Business Manager, Deputy Chief Crown Prosecutors/Deputy Heads of Division within their Area/Division.",Crown Prosecution Service,CROWN PROSECUTION SERVICE,LONDON,249 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,5083860,1,110000,114999,Operational Delivery,,1
CPS-G-021,N/D,SCS1,Head of Counter Terrorism Division,"To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy",Crown Prosecution Service,CROWN PROSECUTION SERVICE,SCD AND CTD,250 357 0899,enquiries@cps.gsi.gov.uk,CPS-S-037,7652582,1,0,0,Operational Delivery,,1
