Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
1HOS06,N/D,SCS1,Senior Biometrics Adviser (CAST),"'The Senior Biometrics Adviser provides advice to those projects and programmes in the Home Office, its agencies and law enforcement organisations which make use of biometrics for identity assurance, securing of borders and the prevention and the investigation of crime – from development of policy to procurement and deployment. The SBA offers independent assurance on programme feasibility, risk management and value for money. The Adviser leads on national and international standards within the Home Office, and is the interface to the supplier, integrator and academic communities, ensuring a coherent forward view on the application of biometrics in a privacy-respecting context.'",Home Office,Home Office,Centre for Applied Science & Technology,209 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1HOS02,0,1,0,0,Science and Engineering,Salary costs included in 1HOS02,1
1HOS01,N/D,SCS1,Chief Statistician and Head of Profession for Statistics,"The Chief Statistician’s Unit is responsible for National Statistics publications on Scientific Procedures on Animals; Firearm Certificates; and Alcohol Licensing and three Official Statistics publications on the police use of tasers, deployment of firearms by the police and football banning orders. These support executive decision making in policy, strategic planning and delivery, performance management and meet the needs of Parliament and the wider public. The Chief Statistician reports to the National Statistician with respect to all professional matters and also has lead analytical strategic responsibility for a number of areas including Knowledge Management, Data collection, storage, handling, analysis and use across the Home Office.",Home Office,Home Office,Chief Statistician's Unit,210 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS01,460000,1,0,0,Statisticians,,1
1HOS02,N/D,SCS1,"Director, Centre for Applied Science & Technology (CAST)","The Centre for Applied Science & Technology (CAST) provides expert advice, innovation and frontline support for the Home Office and its agencies on any issue relating to science and technology. CAST supports the full range of Home Office priorities in the areas of policing and tackling crime, counter terrorism, border security and controlling immigration. CAST only operate where others cannot for reasons of impartiality, national security or market failure.'",Home Office,Home Office,Centre for Applied Science & Technology,211 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,7720000,1,0,0,Science and Engineering,,1
1HOS04,N/D,SCS1,Head of Animals in Science Regulation Unit,"'The Animals in Science Regulation Unit (ASRU) comprises the policy, licensing and inspectorate staff responsible for administering the Animals (Scientific Procedures) Act 1986 (ASPA) and related regulations.  The Policy Team advises ministers on issues related to ASPA and responds to correspondence (including PQs and FOI enquiries) from MPs and the public.  Inspectors (all registered medical or veterinary practitioners) provide advice on applications to the Licensing Team who grant the licences on behalf of the Secretary of State.  Inspectors also visit registered establishments to check for non-compliance and provide advice on applications and good practice. The majority of visits are unannounced.'",Home Office,Home Office,Animals in Science Regulation Unit,212 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,2050000,1,0,0,Science and Engineering,,1
1HOS15,N/D,SCS1,Chief Inspector - Animals in Science Regulation Unit,"The Animals in Science Regulation Unit (ASRU) comprises the policy, licensing and inspectorate staff responsible for administering the Animals (Scientific Procedures) Act 1986 (ASPA) and related regulations.  The Policy Team advises ministers on issues related to ASPA and responds to correspondence (including PQs and FOI enquiries) from MPs and the public.  Inspectors (all registered medical or veterinary practitioners) provide advice on applications to the Licensing Team who grant the licences on behalf of the Secretary of State.  Inspectors also visit registered establishments to check for non-compliance and provide advice on applications and good practice. The majority of visits are unannounced.'",Home Office,Home Office,Animals in Science Regulation Unit,213 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,1HOS04,0,1,0,0,Science and Engineering,Salary costs included in 1HOS04. This is a Senior Civil Service equivalent post.,1
1HOS13,N/D,SCS1,Head of Migration & Border Analysis,Provides research and analysis to support migration and border policy.',Home Office,Home Office,Migration and Border Analysis,214 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS01,1830000,1,0,0,Social Research,,1
1HOS12,N/D,SCS1,Head of Crime & Policing Analysis & Head of Profession for Social Research,Provides social science research and analysis to support Crime & Policing Group policy',Home Office,Home Office,Crime and Policing Analysis,215 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS01,2100000,1,0,0,Social Research,,1
1HOS09,N/D,SCS1,Head of Office for Security Counter-terrorism Research and Analysis and Home Office Chief Economist,"Provides research and analysis to support the Office of Security and Counter Terrorism. The Chief Economist provides economic advice to Ministers and senior officials across the full range of Home Office policy areas, manages the Economic Assessment Unit which asseses the quality of economic cases produced by the Home Office and acts as head of profession for economists in the Home Office.'",Home Office,Home Office,Office of Security and Counter Terrorism Research & Analysis,216 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS01,1440000,1,0,0,Economics,,1
1HOS11,N/D,SCS1,Head of HO Science Decision Support for Operations,Provides operational research and analysis to support decision making in Home Office operations.,Home Office,Home Office,Decision Support for Operations,217 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,1980000,0.8,0,0,Operational Research,,1
1HOS10,N/D,SCS1,Head of Regulatory and Strategic Support,"Oversees the provision of forensic pathology services in England & Wales ensuring the registration of appropriately qualified forensic pathologists on the HO Register, supporting the training of forensic pathologists, negotiating case fees and dealing with complaints against forensic pathologists.  The unit also provides operational and strategic support to the Forensic Science Regulator and Surveillance Camera Commissioner and futures work.",Home Office,Home Office,Regulatory and Strategic Support Unit,218 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2HOS02,640000,1,0,0,Science and Engineering,,1
3IIPG01,Peter Storr,SCS3,"Director General, International and Immigration Policy Group","Strategy, Immigration and International Group gives policy advice on immigration and border policy, civil liberties and identity and sponsors the key agencies in the Home Office and Non-departmental Public Bodies which safeguard and regulate personal information including the Identity and Passport Service and the Criminal Records Bureau. The Group leads on strategy development for the Department and coordinates across the Home Office on its international agenda. The Director General is a member of the Home Office Executive Management Board and Supervisory Board.",Home Office,Home Office,Director General's Office,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,480000,1,110000,114999,Policy,Incumbent covering the role on an interim basis,1
2IIPG04,Vacant,SCS2,Director of International Directorate,"The International Director heads the Directorate which delivers the European Union and wider international aspects of Home Office priorities, with its international partners. The Directorate works closely with many Home Office units and agencies, and with other government departments and posts overseas to ensure that the Home Office’s international priorities are identified and coherently managed, negotiated and delivered.",Home Office,Home Office,International Directorate,N/A,public.enquiries@homeoffice.gsi.gov.uk,3IIPG01,0,1,0,0,Policy,,1
2IIPG06,Glyn Williams,SCS2,Director of Immigration and Border Policy Directorate,"Provide effective policy advice to support the government’s objective of reducing net migration; Provide a strategic policy framework to protect the UK from illegal immigration, crime and terrorism, through effective end-to end border controls; Provide an effective set of policies that protect the public by removing illegal immigrants, deporting foreign national criminals and denying the privileges of British nationality to those who harm the UK; Support an effective asylum system, through effective policies, both in the UK and in Europe; Ensure we have a fit for purpose legal framework, and manage litigation effectively'",Home Office,Home Office,Immigration & Border Policy Directorate,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3IIPG01,270000,1,90000,94999,Policy,,1
1IIPG12,N/D,SCS1,Head of International Criminality Unit,"The International Criminality Unit (ICU) is responsible for policy around international police and judicial cooperation, such as extradition, sharing criminal conviction data, international biometrics sharing and Interpol. It also oversees work to reduce the level of foreign criminality in the UK. The UK Central Authority, within International Criminality Unit, is responsible for extradition and mutual legal assistance casework",Home Office,Home Office,Judicial Co-operation Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG04,2100000,1,0,0,Policy,,1
1IIPG13,N/D,SCS1,"Head of Illegal Migration, Identity Security and Enforcement Policy Unit","Lead policy to tackle illegal migration through denial of services, tackling illegal working, a secure identity system for migrants, making it easier to remove illegal migrants and ensure a sustainable detention policy.",Home Office,Home Office,"Asylum, Criminality and Enforcement",0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,1720000,1,0,0,Policy,,1
1IIPG16,N/D,SCS1,Head of Migration Advisory Committee Secretariat,"The Migration Advisory Committee (MAC) secretariat supports the MAC in providing independent and evidence-based advice to the Government on matters relating to migration, including on migration impacts, labour market shortages and limits on tiers 1 and 2 of the Points Based System'",Home Office,Home Office,Migration Advisory Committee Secretariat,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,700000,1,0,0,Policy,,1
1IIPG17,N/D,SCS1,Head of Legal Strategy Team,"Lead on managing legal risk through the Litigation Strategy Board; co-ordinating changes to legislation; litigation policy, including legal aid and appeals, and relationship with higher courts'",Home Office,Home Office,Legal Strategy Team,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,1830000,1,0,0,Policy,,1
1IIPG20,N/D,SCS1,Programme Director SIS II,Programme Director SIS II,Home Office,Home Office,SIS II,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG04,230000,1,0,0,Programme and Project Management (PPM),,1
1IIPG07,N/D,SCS1,"Deputy Director, International Directorate: Europe","“The Deputy International Director supports the International Director in ensuring the Home Office meets its objectives in Europe and bilaterally with European states. The Home Office business areas understand the European Union procedures, negotiations on draft European legislation, international obligations and opportunities for delivering the Government’s international justice and home affairs (JHA) agenda.”",Home Office,Home Office,International Directorate,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG04,1400000,1,0,0,Policy,,1
1IIPG01,N/D,SCS1,"Deputy Director, International Directorate: Strategy and Engagement","“The Deputy International Director supports the International Director in the work set out in 2IIPG04 and ensures that the Home Office business areas understand the European Union procedures, negotiations on draft European legislation, international obligations and opportunities for delivering the Government’s international justice and home affairs (JHA) agenda.”",Home Office,Home Office,International Directorate,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG04,1260000,1,0,0,Policy,,1
1IIPG02,N/D,SCS1,Head of Asylum & Family Policy,Lead policy to support the operation of an effective family migration route and an efficient asylum system which protects vulnerable people in accordance with our international obligations.,Home Office,Home Office,Asylum & Family Policy,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,2050000,1,0,0,Policy,,1
1IIPG19,N/D,SCS1,Head of Migration Policy,"Lead policy on all migration routes including visitors, temporary migration (work, study) and permanent migration (family) as well as passport policy. Sets the framework of rules on permission to enter and stay. Current focus is on delivering the programme to reduce net migration",Home Office,Home Office,Migration Policy,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,1550000,1,0,0,Policy,,1
1IIPG18,N/D,SCS1,"Deputy Director, Border Security",Lead policy on borders and visas to support a secure UK border.,Home Office,Home Office,Border Security Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,1010000,1,0,0,Policy,,1
1IIPG22,N/D,SCS1,"Deputy Director, Secretariat, Identity and Passports Policy","Provide cross-cutting secretariat and strategy function for the border, immigration and citizenship system to ensure effective system-wide briefing and communications; cross-system planning, strategy and consultancy support and liaison/relationship management for the Independent Chief Inspector, the Office for the Immigration Services Commissioner and the Migration Advisory Committee.",Home Office,Home Office,"Secretariat, Identity and Passports Policy",0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,1600000,1,0,0,Policy,,1
1IIPG23,N/D,SCS1,Free Movement and Migrant Criminality unit,"Lead policy and strategy on EU free movement, as well as the 'public good' and public protection issues in immigration policy across the board.",Home Office,Home Office,Free Movement and Migrant Criminality unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG06,990000,1,0,0,Policy,,1
1IIPG21,N/D,SCS1,Head of HO Wales Team and Cross-cutting,The Home Office Team Wales works closely with the Welsh Government in taking forward reserved home affairs matters.,Home Office,Home Office,Wales Team,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2IIPG04,530000,1,0,0,Policy,,1
3BF01,Sir Charles Montgomery,SCS3,Director General Border Force,"""Responsible for the delivery of the strategic aims of Border Force; the strengthening of the UK’s security through strong border controls, protecting the country from illegal immigration, organised crime and terrorism, while welcoming and facilitating legitimate travellers and trade. Border Force will protect our border with single immigration and customs checks, tackle smuggling, immigration crime and border tax fraud, and it will implement fast and fair decisions. This will be accomplished by integrating the work of the legacy immigration and customs services, coupled with the use of technology to increase the level of data and intelligence support to frontline operations. We will work collaboratively to achieve this with our partners and develop our special relationships with HMRC, the Police, SOCA and other law enforcement agencies.""",Home Office,Home Office,Director General's Office,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,450000,1,140000,144999,Operational Delivery,Team salary costs include those for 2BF03.,1
2BF03,Philip Duffy,SCS2,"Chief Operating Officer, Border Force","""The Chief Operating Officer will be accountable to the Director General Border Force for the overall performance of the Border Force and will be responsible for ensuring achievement of the goals and outcomes agreed with Ministers""",Home Office,Home Office,Chief Operating Officer,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0,1,90000,94999,Operational Delivery,Team salary costs incorporated with 3BF01 as consists of less than five FTE.,1
2BF06,Richard Clarke,SCS2,"Director, Digital Services at the Border",Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0,1,85000,89999,Operational Delivery,,1
2BF01,N/D,SCS2,Portfolio Border Systems & Transformation,"Border Systems is a key element of the Government’s strategy to deliver robust Border Controls, prevent cross Border crime, and is a critical tool in the national counter terrorism strategy. Border Systems aims to deliver an integrated approach to border security that will provide effective and flexible border control appropriate to the risks faced, while enabling faster processing of bona fide passengers.",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0,1,160000,164999,Operational Delivery,,1
1BF10,N/D,SCS1,Head of North Region,"""The leadership and management of approximately 1150 staff and other resources across Border Force North Region to deliver key business results. The region covers 16 international airports and 12 major, (and countless smaller) seaports in Northern England, Scotland and Northern Ireland. Additionally the postholder has a national responsibility for the management of the Queens Warehouses (used to store seized goods pending court hearing or destruction)""",Home Office,Home Office,North Region,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,23690000,1,0,0,Operational Delivery,,1
1BF03,N/D,SCS1,Head of Central Region,"""Operational responsibility for border control operations (1350 staff) for all ports and airports in the region (Port of Felixstowe, Harwich International Port, Port of Tilbury, Thamesport, Purfleet, Sheerness, London City Airport, London Luton Airport, Stansted Airport, Norwich Airport, Birmingham International Airport, East Midlands Airport, Cardiff Airport, Cardiff Docks, Swansea Docks, Pembroke Dock, Port of Fishguard, Port of Holyhead) and postal operations at the offices of exchange at Mount Pleasant (Royal Mail) and Coventry International Hub (Parcelforce)""",Home Office,Home Office,Central Region,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,26590000,1,0,0,Operational Delivery,,1
1BF01,N/D,SCS1,Head of Heathrow Operations,"""Responsible for Immigration and Customs border operations at London Heathrow, Farnborough, Northolt and RAF Brize Norton.  Leadership of approximatley 1,700 staff and management of budget of £83m.  Working with stakeholders at Heathrow to ensure the security and integrity of the border at Heathrow whilst maximising Customs revenue and facilitating honest travel and trade.  Provide advice to Ministers and senior officials on border control and Customs operations.""",Home Office,Home Office,Heathrow,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,42450000,1,0,0,Operational Delivery,,1
1BF04,N/D,SCS1,"Regional Director, South","""The role is to lead and develop 1,500 staff working to secure the UK border in South, South West England .  The remit is to create a fully integrated; multi skilled and flexible workforce to ensure that only legitimate people and goods enter the UK.""",Home Office,Home Office,South Region,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,26260000,1,0,0,Operational Delivery,"Regional Director also has responsibility for Operational Support Group, which manages a wide portfolio of work covering immigration, customs and transformation activities in Border Force.",1
1BF17,N/D,SCS1,"Director, National Operations and Command","Responsible for managing Border Force critical incidents, seasonal relief workforce & development of the Operational Resources Model.",Home Office,Home Office,National Operations & Command Centre,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,3610000,1,0,0,Operational Delivery,,1
1BF18,N/D,SCS1,Head of Intelligence,""" To effectively and efficiently manage all intelligence received, internally or externally, related to Border Force.",Home Office,Home Office,Intelligence,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,16940000,1,0,0,Operational Delivery,,1
1BF20,N/D,SCS1,Head of Operational Assurance,Operational Assurance Directorate will provide objective second line assurance of Border Force operational activity through the development and implementation of new assurance standards and a risk-based assurance and testing regime. It will act as the central point of contact within Border Force for Home Office and external audit and assurance teams. Central oversight and consolidation within Border Force of third party review/inspection recommendations will inform the operational response and ensure that there is progress to deliver continuous improvement. Co-ordination of assurance and audit activity including outcomes from border security testing programmes and from the analysis of internal and external reviews will serve to identify cross Border Force risks and vulnerabilities and ensure that they are addressed.,Home Office,Home Office,Operational Assurance,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,750000,1,0,0,Operational Delivery,,1
1BF14,N/D,SCS1,"Regional Director, South East and Europe","The role is to lead and develop more than 1,000 staff working to secure the UK border in South, South East England and Juxtaposed Controls in Paris, Brussels & Norrthern France.  The remit is to create a fully integrated; multi skilled and flexible workforce to ensure that only legitimate people and goods enter the UK.",Home Office,Home Office,South East and Europe,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,35630000,1,0,0,Operational Delivery,,1
1BF02,N/D,SCS1,Business Lead Digital Services at the Border,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,310000,1,0,0,Operational Delivery,Incumbent filling post on a temporary basis,1
1BF25,N/D,SCS1,Digital Services at the Border - Programme Manager,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,0,1,0,0,Operational Delivery,Incumbent filling post on a temporary basis,1
1BF27,N/D,SCS1,Digital Services at the Border - Delivery Director,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,420000,1,0,0,Operational Delivery,,1
1BF26,N/D,SCS1,Digital Services at the Border - Digital Services,Digital Services at the Border is an ambitious programme delivering transformational technology and business change to support user needs and business transformation for transactions at the border and to achieve a step change in the collection and use of intelligence.,Home Office,Home Office,Digital Services at the Border,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF06,0,1,0,0,Operational Delivery,Incumbent filling post on a temporary basis,1
1BF22,N/D,SCS1,Head of Exit Checks,Responsible for delivering deliver the business change necessary to facilitate ‘exit checks’ at port for outgoing passengers.,Home Office,Home Office,Exit Checks,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,860000,1,0,0,Operational Delivery,,1
1BF11,N/D,SCS1,"People and Capacity Director, Border Systems","""Responsible for the portfolio of e-Borders and Border Technology delivery projects, primarily associated with the Warnings Index or Semaphore systems""",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,670000,1,0,0,Operational Delivery,,1
1BF12,N/D,SCS1,"Head of Cyclamen, Border Systems","This is a key role in delivering business capability to mitigate the risk of Radiological or Nuclear (RN) terrorism. The post holder leads a team to enable Border Force to design and deliver a more efficient capability to deter the import of RN material, together with the tools to detect and prevent smuggling.",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,510000,1,0,0,Operational Delivery,Incumbent filling post on a temporary basis,1
1BF24,N/D,SCS1,Head of Critical Systems,"Border Systems is a key element of the Government’s strategy to deliver robust Border Controls, prevent cross Border crime, and is a critical tool in the national counter terrorism strategy. This post leads on critical systems and services.",Home Office,Home Office,Border Systems,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,0,1,0,0,Operational Delivery,,1
1BF19,Eliminated,SCS1,Deputy Director Programmes and Planning,"Responsible for ensuring that Border Force has the corporate governance, accountabilities and infrastructure in place to deliver against the Director Generals priorities for Border Force and its transformation.",Home Office,Home Office,Strategy and Change,N/A,public.enquiries@homeoffice.gsi.gov.uk,2BF01,950000,1,0,0,Operational Delivery,Role merged with 1BF23,1
1BF23,N/D,SCS1,Deputy Director Strategy and Policy,"Responsible for developing new strategies for Border Force, deciding on direction, resourcing and implementation, and working closely with the Deputy Director for Programmes and Planning to ensure strategy is translated into delivery through programmes and business plans. The post holder also leads the operational policy function.",Home Office,Home Office,Strategy and Policy,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,640000,1,0,0,Operational Delivery,,1
1BF16,N/D,SCS1,"Deputy Director, Transformation Delivery",To manage the fundemental revision to operational practices and procedures,Home Office,Home Office,Transformation,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,1960000,1,0,0,Operational Delivery,,1
1BF21,N/D,SCS1,"Deputy Director, Capability Integration","Capability Integration directorate is responsible for developing and implementing a Target Operating Model for the border security system and contributing agencies,  using the optimal balance of people, training, intelligence, technology and leadership and playing  a central role in Home Office transformation, ensuring that capability integration is considered across wider systems.",Home Office,Home Office,Capability Integation,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF01,180000,1,0,0,Operational Delivery,,1
3HMPO01,Mark Thomson,SCS3,"Director General, HM Passport Office","Director General, HM Passport Office",Home Office,Home Office,Director General's Office,0207 035 4848 or Minicom 0207 035 4742,hqenquiries@ips.gsi.gov.uk,4PO01,0,1,160000,164999,Operational Delivery,Team salary costs included with 2HMPO02.,1
