Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
178,N/D,SCS1,DES IRG-Hd,"[u'UAE DE&S', u'International Relations Group is the focal point within DE&S for initiatives and policies in multi-national organisations such as NATO, the European Commission, the European Defence Agency (EDA) and the Organisation for Joint Armaments Co-operation (OCCAR), is responsible for effective government-to-government relationships with key national partners such as the USA and France. IRG also leads on the negotiation of procurement-related Memoranda of Understanding (MOU) with partner nations.']",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 218 9507,HOCSFIN-HeadGroupMailbox@mod.uk,163901,0,1,0,0,Policy,,
178,N/D,SCS1,DES IRG-Hd,"[u'UAE DE&S', u'International Relations Group is the focal point within DE&S for initiatives and policies in multi-national organisations such as NATO, the European Commission, the European Defence Agency (EDA) and the Organisation for Joint Armaments Co-operation (OCCAR), is responsible for effective government-to-government relationships with key national partners such as the USA and France. IRG also leads on the negotiation of procurement-related Memoranda of Understanding (MOU) with partner nations.']",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,163901,0,1,0,0,Policy,,
721,N/D,SCS1,DES Comrcl CAAS-Hd,"The Cost Assurance and Analysis Service (CAAS) is the MOD centre of excellence for pricing and costing support to the acquisition community, enabling continuous improvement of the acquisition process, risk reduction, and ensuring best value for money for Defence.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9005,0,1,N/D,N/D,Internal Audit,,
1781,N/D,SCS1,DES UKMFTS-Hd,Responsible for delivering military flying training through a programme of incremental acquisition that demonstrates commercial best practice; ensuring the transition from legacy equipment and platforms is seamless.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,51335,0,1,N/D,N/D,Programme and Project Management (PPM),,
2332,N/D,SCS1,DES ISTAR PDG-1-Hd,"The Intelligence, Surveillance, Target Acquisition and Reconnaissance (ISTAR) Programme Delivery Group 1 is responsible for electronic and imagery-based intelligence systems and technologies, providing services to the MOD and to other government departments.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3594,0,1,N/D,N/D,Programme and Project Management (PPM),,
2462,N/D,SCS1,DES Ships Comrcl-Hd,DES Ships Comrcl Hd is responsible for providing commercial advice and assurance to D Ships and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
2497,N/D,OF-6,DES Net-Hd,The Information Systems & Services (ISS) Networks team is responsible for all information and communications networks in the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/A,N/A,Military,,
2691,N/D,SCS1,DES NAG-Hd,The Naval Authority Group provides whole ship and submarine safety and technical services to the maritime community within the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,N/D,N/D,Science and Engineering,,
2775,N/D,OF-6,DES WpnsEng-Hd,"Weapons Engineering is responsible for the Defence Ordnance Safety Group (DOSG) and the Trials, Evaluation Services and Targets Project Team. DOSG is the MODs focal point for Ordnance, Munitions and Explosives Safety. DOSG provides policy, advice and regulatory functions on behalf of the Secretary of State and monitors departmental performance to provide assurance to the Secretary of State through the Defence Ordnance Safety Board.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170773,0,1,N/A,N/A,Military,,
3179,"Baguley, Adrian",SCS2,DES Hels-Dir,Responsible for the acquisition and support of all current and future helicopter platforms and equipment in the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3320,0,1,80000,84999,Programme and Project Management (PPM),,
3226,N/D,SCS1,DES SM P-Hd,"Responsible for delivering the new Astute Class capability safely and affordably to Navy Command, including provision of the Astute Class Training Service and the Initial Astute Class Support Solution.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,6158,0,1,N/D,N/D,Programme and Project Management (PPM),,
3309,N/D,SCS1,DES SM SW-Hd,"Responsible for provision of the nuclear warhead and Strategic Weapons System (SWS) by managing acquisition of hardware, logistic support and gaining regulatory approval for the nuclear warhead and SWS for in-service Vanguard Class and the Successor SSBN.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,N/D,N/D,Programme and Project Management (PPM),,
3320,"Worrall, Pete",SCS3,DES CofM Joint Enablers,"The Chief of Materiel Joint Enablers ensures projects in his domain (Helicopters, Intelligence, Surveillance, Target Acquisition and Reconnaissance, and Information Systems and Services) are delivered to agreed time, cost and performance targets and that DE&Ss support to current and future operations is delivered coherently and effectively.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9000,0,1,125000,129999,Programme and Project Management (PPM),,
3321,"Young, Julian AVM",OF-7,DES Tech-Dir,"The Director Safety and Engineering is responsible for driving, developing and delivering safety and engineering expertise and capabilities in order to equip and support our armed forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9000,0,1,110000,114999,Military,,
3323,"Johnson, David",SCS2,DES Finance-Dir,Director Finance has four principle functions: to provide sound financial accounting for DE&S; to provide financial management information to the Board and operating centres; to ensure regularity and propriety throughout DE&S and support the financial assurance process in Operating Centres; to improve financial professionalism across DE&S.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9005,0,1,80000,84999,Finance,,
3594,"Tarver, Clive",SCS2,DES ISTAR-Dir,"The Intelligence, Surveillance, Target Acquisition and Reconnaissance (ISTAR) Operating Centre exists to deliver and support capabilities that provide information superiority and protection, critical to successful operations of the Royal Navy, Army and Royal Air Force.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3320,0,1,80000,84999,Programme and Project Management (PPM),,
4210,N/D,OF-6,DES BATCIS-Hd,"The Bowman and Tactical Communication and Information Systems (BATCIS) Delivery Team is responsible for delivery and through life support of the Bowman secure voice and data tactical network to all three Front Line Commands, approximately 45,000 radios and the associated complex installation of this equipment into over 13,000 platforms, a number of bespoke Tactical CIS equipments, 60,000 standard Personal Role Radios (PRR) and 11,000 secure versions of the PRR.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/A,N/A,Military,,
4366,"Brunton, Steve RAdm",OF-7,DES Ships Acq-Dir,Responsible for delivery of complex warship design and build programmes. Queen Elizabeth Class Aircraft Carriers and Type 26 programmes. Responsible for the future support strategy of new platforms. Implementation of the BAE Systems Terms of Business Agreement.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,110000,114999,Military,,
5163,N/D,OF-6,DES ISS Progs-Hd,"The Information Systems and Services (ISS) Programmes Group is responsible for managing a coherent programme across ISS which develops and delivers a dynamic set of integrated information and communication services, optimises the use of resources and delivers maximum benefit for the end user and the MOD.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/A,N/A,Military,,
5243,N/D,OF-6,DES UAS-Hd,"The Unmanned Air Systems (UAS) team manages all DE&S UAS programmes/projects to deliver current and future frontline capability; informing the UKs UAS-related acquisition strategies, policy and standards. The team takes a leading role in the development of formative UAS safety and engineering standards, as well as shaping future UAS research and development and unmanned combat air capability.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,51335,0,1,N/A,N/A,Military,,
5299,N/D,OF-6,DES Lightning Hd,"Responsible for delivering the F35 Lightning II Joint Strike Fighter into UK service. Additionally responsible for preparing the UK Infrastructure to receive, operate and support Lightning through life.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,51335,0,1,N/A,N/A,Military,,
5529,N/D,OF-6,DES Ships CCS-Hd,"In-service support and new acquisition programmes for the Royal Fleet Auxiliary (RFA), Ice Patrol, Fishery Protection, Hydrographic, training ships and the small boats flotilla. Also responsible for the Future Landing Craft programme.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/A,N/A,Military,,
5654,Jon Thompson,SCS4,Permanent Undersecretary,Permanent Undersecretary,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 218 9507,HOCSFIN-HeadGroupMailbox@mod.uk,XX,206330562,1,180000,184999,Policy,,
6158,"Lister, Simon RAdm",OF-7,Director Submarines,"The Submarine Operating Centre is responsible for the procurement, through-life support and eventual disposal of all submarine assets, and for the maintenance of Deterrent systems.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,110000,114999,Military,,
6402,N/D,SCS1,DES SM Comrcl-Hd,DES Submarines Commercial Head is responsible for providing commercial advice and assurance to D Submarines and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
6714,N/D,OF-6,DES SM IS-Hd,"Responsible for support to all in-service submarines (Swiftsure, Trafalgar and Vanguard Classes), decommissioning and dismantling, supporting the introduction of new submarines into service, and submarine escape and rescue.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,6158,0,1,N/A,N/A,Military,,
7537,N/D,SCS1,DES Ships MPS-Hd,"Maritime Platform Systems is responsible for managing over 200 master equipments, 650 suppliers and 300,000 stock numbers in support of surface ships and submarines for the Royal Navy, Royal Fleet Auxiliary and other areas of the MOD.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/D,N/D,Programme and Project Management (PPM),,
8374,N/D,OF-6,DES Ships SSA-Hd,"Responsible for managing support to in-service Royal Navy surface ships in scope of the Surface Ship Support Programme, including T23 Frigates, T42 and T45 Destroyers, Landing Platform Dock/Landing Platform Helicopter, Aircraft Carrier (Carrier Vertical Strike), Mine Counter Measures Vessels and Landing Craft, as well as Minehunter Patrol Control Capability and historic platforms such as HMS VICTORY.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/A,N/A,Military,,
9000,"Gray, Bernard",SCS4,DES CDM,Head of Defence Equipment & Support,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,XX,553328943,1,220000,224999,Programme and Project Management (PPM),,
9005,"Bradley, Michael",SCS3,DG Resources,"Responsible for resource management including finance, planning, corporate approvals, performance and risk",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9000,0,1,160000,164999,Finance,,
9028,N/D,SCS1,DES Sec-Comms-Hd,Responsible for Parliamentary business and corporate communications,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,1,0,1,N/D,N/D,Communications,,
9190,N/D,SCS1,DES Infra-SyHd,"The DE&S Infrastructure team is responsible for the most complex and difficult infrastructure in the MOD estate, ranging from the three major Naval bases to very large explosive stores. The DE&S Infrastructure itself poses significant operational, safety, security and environmental risks to maintaining outputs and the groups within the Infrastructure team provide expert knowledge and skills to manage those risks.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,1,0,1,N/D,N/D,Property and asset management,,
9285,N/D,SCS1,DES MCP-Hd,"The Maritime Change Programme provides an overarching framework encompassing a federation of change programmes in the DE&S Maritime domain. The vision is to achieve an optimised maritime sector, including the three Naval Bases.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,N/D,N/D,Programme and Project Management (PPM),,
10430,N/D,SCS1,DES JSC Comrcl-Hd,Head of Commercial Joint Support Chain is responsible for providing commercial advice and assurance to D JSC and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
11481,N/D,SCS1,DES MCP-MSDF-Fin-Hd,"Finance Head for the Maritime Change Programme. This programme provides an overarching framework encompassing a federation of change programmes in the DE&S Maritime domain. The vision is to achieve an optimised maritime sector, including the three Naval Bases.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,N/D,N/D,Finance,,
18623,"Copeland, Ian Maj Gen",OF-7,Director Joint Supply Chain,"The Joint Support Chain sustains the UK's fighting power through the delivery of materiel and the movement of personnel world-wide. It also provides storage and distribution of materiel; management of allocated commodities, services and items; authorised policy and approved technical support services. It facilitates strategic deployment; sustainment and recovery of forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,110000,114999,Military,,
18625,N/D,OF-6,DES JSC SCM-Hd,"Supply Chain Management provides a range of supply and support chain change programmes and capabilities to DE&S and to the Front Line to help improve effectiveness and efficiency, to maintain the coherence of the Joint Supply Chain, and to promote and develop the Joint Supply Chain as a single end-to-end process.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,18623,0,1,N/A,N/A,Military,,
18626,N/D,SCS1,DES Comrcl CC-Hd,"Head of Commercial, Commands and Centre is responsible for the provision of commercial advice and services to the Front Line Commands and to the MOD Centre, inclulding the management of centrally-administered enabling contracts.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170772,0,0.95,N/D,N/D,Procurement,,
18628,N/D,OF-6,DES DSCOM-Hd,"Defence Supply Chain Operations and Movements (DSCOM) delivers Supply Chain and Movements Support to operational and training theatres around the globe. DSCOM provides the operations focus for DE&S, coordinating wider DE&S operational support activity to ensure the timely and correctly prioritised delivery of equipment and materiel.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,18623,0,1,N/A,N/A,Military,,
18631,N/D,OF-6,DES Commodities-Hd,"The Logistics Commodities Cluster teams comprise Defence Food Services, Defence Clothing, and Medical & General Supplies.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,195370,0,1,N/A,N/A,Military,,
22411,N/D,SCS1,DES LE Comrcl-Hd,Head of Commercial Land Equipment (LE) is responsible for providing commercial advice and assurance to D LE and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
22483,N/D,OF-6,DES LE OSP-Hd,"The Operational Support Programmes Group delivers a broad portfolio of in-service outputs, Urgent Operational Requirements and new equipment projects in the Land Environment, including vehicles and battlefield utilities and services.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,23490,0,1,N/A,N/A,Military,,
23490,"Wilks, Carew Maj Gen",OF-7,Director Land Equipment,"Land Equipment is responsible for all tracked and wheeled vehicles, battlefield infrastructure, simulated training in the land environment and dismounted soldier equipment, including weapons.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,110000,114999,Military,,
23498,N/D,SCS1,DES LE CMP-Hd,"Combat Mobility Programme provides development, procurement, support and sustainment of protected patrol vehicles and mobility support equipment, vehicles and systems for the armed forces. Vehicles include Mastiff, Ridgeback, Jackal, Wolfhound, Husky, Coyote, Snatch, Vector and Warthog; military bridging; the Terrier combat engineer system and the new Light Protected Patrol Vehicle (LPPV), together with large elements of the Counter-IED capability.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,23490,0,1,N/D,N/D,Programme and Project Management (PPM),,
23917,N/D,SCS1,DES WpnsSpt-Hd,"Weapons Support is responsible for storage, processing, and out-loading of both general munitions and complex weapons from eight sites across UK and in Germany.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170773,0,1,N/D,N/D,Programme and Project Management (PPM),,
24359,N/D,OF-6,DES CST Land-Hd,"The Customer Support Team (Land) supports COM(Land) in his responsibilities as a DE&S Board Member, as DE&S Land Forces Champion, Army Board member and Army lead for the Logistic Defence Line of Development. In this capacity, CST (L) also acts as a key agent in developing, maintaining and supporting DE&S relationship with Land Forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,N/A,N/A,Military,,
25463,N/D,SCS1,"HD of Financial Management, Policy and Accounting","Development & operation of the defence financial management systems; policy relating to finance skills and finance issues including: regularity and propriety, income generation, external assistance, accounting, tax and duty, production of the MOD financia",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 218 9507,HOCSFIN-HeadGroupMailbox@mod.uk,106029,0,1,0,0,Finance,,
26464,N/D,SCS1,Head of Commercial,"Accountable to CE and responsible for the efficient and effective conduct of DIO commercial function in accordance with MOD policy and accountable for all DIO contractual arrangements. Member of the ECIB, SDC and DIO IAC.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,26677,0,1,0,0,Procurement,,
26521,N/D,SCS1,Head of Workforce Management Group,"Accountable to CE and responsible for the functions which enable the DIO to have the right staff, in the right place with the right skills to deliver its outputs both now and in the future. Provides advice and support to CE and Senior Management on all aspects of manpower and skills planning, resourcing, leadership development, performance management, recognition and reward, employee relations, staff engagement and equality and diversity. Member of the ECIB",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,26677,0,1,0,0,Human Resources,,
26652,N/D,SCS1,Chief Finance Officer,"Accountable to CE and responsible for all aspects of Financial Planning and Reporting, appointed as DIO Senior Finance Officer and ensures business is conducted within HM Treasurys Managing Public Money policy. Provides leadership for DIO Secretariat including ministerial business, freedom of information, media and communications, board governance, corporate performance, security and business continuity. Member of the DIB and ECIB. Chairs the DIO IAC.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,26677,0,1,0,0,Finance,,
26667,N/D,SCS1,Head of Strategic Asset Management,"Accountable to Director Strategic Asset Management and Programming Team (DSAPT) and responsible for the identification, pan-MOD, of infrastructure rationalisation opportunities, the improvement of utilisation, increase of commercialisation of infrastructure assets and driving down the overall cost of ownership of the estate. Accountable for the DIO TLB Strategy and Command Plan, infrastructure related policy and to support CE as MODs Sustainable Development Process Owner.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,1683968,0,1,0,0,Property and asset management,,
26677,Mr Andrew Manley,SCS3,Chief Executive Defence Infrastructure Organisation,"Accountable to the Permanent Under Secretary and is the designated budget holder of DIO. Chief Executive (CE) is responsible for the delivery of coherent and affordable solutions to meet Defence needs through the provision of an effective, efficient, safe, legal and sustainable infrastructure. Responsible for the delivery of running cost reductions and exploration of commercialisation opportunities in line with Strategic Defence and Security Review (SDSR), Public Accounts Committee (PAC) and Defence Reform recommendations. Chairs the Defence Infrastructure Board (DIB) and the Executive Committee of the Defence Infrastructure Board (ECIB).",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,XX,132533554,1,200000,204999,Operational Delivery,,
33009,"Cantwell, Gerry",SCS2,DES ISS-Dir,"Information Systems & Services is responsible for the delivery and support of information systems and services to operations and to all parts of the UK defence community, including other areas of government.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3320,0,1,85000,89999,Programme and Project Management (PPM),,
33010,N/D,OF-6,DES ISS SvcOps-Hd,"The Service Operations Directorate is accountable for assuring the delivery of all Information Systems and Services outputs, providing secure Information and Communication Services to the operational commander in the field.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/A,N/A,Military,,
33011,N/D,SCS1,DES DII-Hd,"The Defence Information Infrastructure (DII) Delivery Group is responsible for the provision of secure computing infrastructure at fixed sites in UK and overseas, on board ships and submarines, and at deployed HQ in operational theatres.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/D,N/D,Knowledge and Information Management (KIM),,
33013,N/D,OF-6,DES ISS NTA-Hd,The MOD Network Technical Authority (NTA) is responsible for ensuring the technical coherence of Networks and for informing its future architecture and design. The NTA is responsible for formalising the technical approach for any component or system that will be connected to the Defence Network; this is to minimise impact to the network and ensure changes conform to the long-term strategy and architecture for the Defence Network.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/A,N/A,Military,,
34282,N/D,SCS1,DES Crypto & Cyber Hd,The Crypto & Cyber team is responsible for delivering efficient and effective application services across Defence.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,33009,0,1,N/D,N/D,Knowledge and Information Management (KIM),,
34860,N/D,SCS1,DES ISS Comrcl-Hd,Information Systems and Services (ISS) Hd Commercial is responsible for providing commercial advice and assurance to D ISS and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
37389,N/D,SCS1,Director Recruit Training (Support),To provide direction and support to all divisional activities in accordance with DGART's intent and in conjunction with COS.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1272850,N/D,1,N/A,N/A,Operational Delivery,,
38070,N/D,SCS1,Director Equipment,To achieve better management of the defence land equipment fleets to enable MoD to carry out the same defence role more economically.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1603839,N/D,1,N/A,N/A,Operational Delivery,,
39784,Vacant,SCS2,Command Secretary (Secretariat),To ensure the proper and efficient handling of the Department of State aspects of Army issues on behalf of the Commander in Chief Land Forces and the Adjutant General,Ministry of Defence,Ministry of Defence,Army,N/A,LF-Sec-Group@mod.uk,1167535,N/D,1,95000,99999,Operational Delivery,,
