Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
178,N/D,SCS1,DES IRG-Hd,"IRG is the focal point within DE&S for initiatives and policies in multi-national organisations such as NATO, the European Commission, the European Defence Agency (EDA) and the Organisation for Joint Armaments Co-operation (OCCAR), is responsible for effective government-to-government relationships with key national partners such as the USA and France, and leads for DE&S on restructuring of European Defence Industry. IRG also leads on the negotiation of procurement-related Memoranda of Understanding (MOU) with partner nations.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130260,DESIRG-Hd@mod.uk,176079,1974658,1,N/D,N/D,Policy,,
188,N/D,SCS1,DGDC CS-Hd,"Develop and deliver commecial transformation projects, policy, guidance and tools that improve MOD acquisition performance and add value to Defence. Establish and govern a pan-MOD commercial policy framework that is compliant with legislative requirements, and Defence and OGD policy.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9171665,DGDCCS-Hd@mod.uk,184936,0,1,N/D,N/D,Programme and Project Management (PPM),,
291,N/D,SCS1,DES SM-SEPP-Hd,"Head of the Submarine Enterprise Performance Programme, a joint MOD/Industry business transformation initiative, the purpose of which is to enable the three key submarine suppliers within the submarine enterprise to work together collaboratively with the MOD to transform the way the enterprise is delivered and managed.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137504,DESSM-DirMA@mod.uk,170772,0,1,N/D,N/D,Programme and Project Management (PPM),,
721,N/D,SCS1,DES Comrcl CAAS-Hd,"Cost Assurance and Analysis Service (CAAS) is the MoDs centre of excellence for pricing and costing support to the Acquisition Community, enabling continuous improvement of the acquisition process, risk reduction, and ensuring Best Value for Money for Defence.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130007,DESComrcl-DirPS1@mod.uk,184936,17497279,1,N/D,N/D,Other,,
1001,N/D,OF-6,Capability Director Combat Support,"Capability Director Combat Support is to drive a process of capability development that is led by force design, sets properly designed and costed Key User Requirements, is effectively integrated and coherent across Defence Lines of Development (DLoD), is underpinned by thorough investigation and analysis, identifies the capabilities required for the future (expressed as functional concepts, CONEMPs and CONUSEs), and contributes to the construction of a balanced and affordable Land Programme.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1232962,N/D,1,N/A,N/A,Military,,
1002,N/D,OF-6,Capability Director Combat Service Support,"Capability Director Combat Service Support is to drive a process of capability development that is led by force design, sets properly designed and costed Key User Requirements, is effectively integrated and coherent across Defence Lines of Development (DLoD), is underpinned by thorough investigation and analysis, identifies the capabilities required for the future (expressed as functional concepts, CONEMPs and CONUSEs), and contributes to the construction of a balanced and affordable Land Programme.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1232962,N/D,1,N/A,N/A,Military,,
1003,N/D,OF-6,Capability Director Information,"Capability Director Information is to lead development and X-DLOD Integration of designated deployable C4ISR capabilities in order to enable success on operations, now and in the future.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1232962,N/D,1,N/A,N/A,Military,,
1781,N/D,SCS1,DES UKMFTS-Hd,Responsible for delivering military flying training through a programme of incremental acquisition that demonstrates commercial best practice; ensuring the transition from legacy equipment and platforms is seamless.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9131706,DESCA-DirMA@mod.uk,51335,2807308,1,N/D,N/D,Programme and Project Management (PPM),,
2332,N/D,SCS1,DES ISTAR PDG-1-Hd,"The ISTAR programme delivery group 1 is responsible for electronic and Imagery-based intelligence systems and technologies, providing services to the MOD and to other government departments.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9136018,DESISTAR-DirectorsOffice@mod.uk,3594,4912875,1,N/D,N/D,Programme and Project Management (PPM),,
2462,N/D,SCS1,DES Ships Comrcl-Hd,Responsible for delivering commercial support to Platform and Equipment teams within the Ships OC (also for elements of Director Naval Bases OC). Management of commercial officers across the OC to ensure priority outputs are met. Career development of Ships Commercial staff.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9135020,DESShipsComrcl-Hd@mod.uk,170772,4467094,1,N/D,N/D,Other,,
2497,N/D,SCS1,DES Net-Hd,The ISS Networks team is responsible for all Information and Communications networks in the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,01225 815649,DESISS-DirEA@mod.uk,33009,9849400,1,N/D,N/D,Knowledge and Information Management (KIM),,
2691,N/D,SCS1,DES NAG-Hd,"The Naval Authority Group provides whole ship and submarine safety and technical services to the maritime community within the MoD IPTs, CinC Fleet, the Equipment Capability Customer (ECC) and also corporate MOD and DE&S.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9133018,DESSafetyEng-DirMA@mod.uk,3321,2196946,1,N/D,N/D,Science and Engineering,,
2729,N/D,SCS1,DES PTG-COE-Hd,"The Centre of Excellence for Programme & Project Management (PPM). Operating under the 2nd PUSs governance, has a pan-MOD remit to provide PPM policy, standards and guidance across all TLBs. Associated with this, the Acquisition Operating Framework provides a single source of authoritative acquisition guidance across all functional areas.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9134006,DESPTG-DirEa@mod.uk,3321,216974,1,N/D,N/D,Programme and Project Management (PPM),,
2775,N/D,SCS1,DES WpnsEng-Hd,"This team is responsible for the Defence Ordnance Safety Group (DOSG) and the Trials, Evaluation Services and Targets Project Team. DOSG is the MODs focal point for Ordnance, Munitions and Explosives Safety. DOSG provides policy, advice and regulatory functions on behalf of the Secretary of State and monitors departmental performance to provide assurance to the Secretary of State through the Defence Ordnance Safety Board.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137495,DESWpns-MA@mod.uk,170773,4877749,1,N/D,N/D,Programme and Project Management (PPM),,
3179,Adrian Baguley,SCS2,DES Hels-Dir,Responsible for the acquisition and support of all current and future helicopter platforms and equipment in the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9134506,DESHels-DirMA@mod.uk,3320,351065,1,80000,84999,Programme and Project Management (PPM),,
3226,N/D,SCS1,DES SM P-Hd,"Responsible for delivering the new Astute Class capability safely and affordably to Navy Command, including provision of the Astute Class Training Service and the Initial Astute Class Support Solution.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137504,DESSM-DirMA@mod.uk,6158,1102771,1,N/D,N/D,Programme and Project Management (PPM),,
3309,N/D,SCS1,DES SM SW-Hd,"Responsible for provision of the nuclear warhead and Strategic Weapons System (SWS) by managing acquistion of hardware, logisitc support and gaining regulatory approval for the nuclear warhead and SWS for in-service Vanguard Class and the Successor SSBN.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137504,DESSM-DirMA@mod.uk,6158,6999560,1,N/D,N/D,Programme and Project Management (PPM),,
3320,Pete Worrall,SCS3,DES CofM Joint Enablers,"To ensure delivery of projects in the Joint Enablers domain (Helicopters, Intelligence, Surveillance, Target Acquisition and Reconnaissance (ISTAR) and Information Systems and Services (ISS)) to agreed time, cost and performance targets and to ensure that DE&Ss support to current and future operations is delivered coherently and effectively, to meet Front Line Command, PJHQ and Capability Customer agreed requirements.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130010,DESCofMJE-outeroffice@mod.uk,9000,556349,1,100000,104999,Operational Delivery,,
3321,Howard Mathers,SCS2,DES SafetyEng-Dir,"The Director Safety and Engineering (DS&E) is responsible for driving, developing and delivering safety and engineering expertise and capabilities in order to equip and support our armed forces. DS&E plays a critical part in maintaining DE&Ss role in leadership of Defence acquisition, with its exceptional safety management challenges.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9133018,DESSafetyEng-DirMA@mod.uk,9000,10714862,1,80000,84999,Science and Engineering,,
3323,David Noble,SCS2,DES Finance-Dir,The D Finance Operating Centre has four principle functions: To provide sound financial accounting for DE&S; To provide financial management information to the board and operating centres; To ensure regularity and propriety throughout the TLB and support the financial assurance process in Operating Centres; To improve financial professionalism across DE&S.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130201,DESFinance-DirSO@mod.uk,9005,1811026,1,110000,114999,Finance,,
3332,Vacant,OF-6,DES Ships SPO-Hd,"Responsible for OC level business development, governance, programme, planning and performance management activity, resource management and co-ordination of information and business management activity across the Ships OC.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,N/A,N/A,66,999472,1,N/A,N/A,Military,,
3594,Clive Tarver,SCS2,DES ISTAR-Dir,"The ISTAR Operating Centre exists to deliver and support capabilities that provide information superiority and protection, critical to successful operations of the Royal Navy, Army and Royal Air Force.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9136018,DESISTAR-DirectorsOffice@mod.uk,3320,3634420,1,80000,84999,Programme and Project Management (PPM),,
4210,N/D,OF-6,DES BATCIS-Hd,"The BATCIS Delivery Team is responsible for delivery and through life support of: the Bowman secure voice and data tactical network to all three Front Line Commands, approximately 45,000 radios and the associated complex installation of this equipment into over 13,000 platforms, a number of bespoke Tactical CIS equipments such as the Manpack Tactical Satellite radio, UK/US Interoperability Radios, 60,000 standard Personal Role Radios (PRR) and 11,000 secure versions of the PRR. The team also delivers the new Hearing protection system for all personnel deploying on Op HERRICK.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,01225 815649,DESISS-DirEA@mod.uk,33009,5228700,1,N/A,N/A,Military,,
4366,Steve Brunton,OF-7,DES Ships Acq-Dir,Responsible for delivery of complex warship design and build programmes. Queen Elizabeth Class Aircraft Carriers and Type 26 programmes. Responsible for the future support strategy of new platforms. Implementation of the BAE Systems TOBA. Ships lead for supplier relations with BAE Systems. Ships Aviation lead.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137502,DESShips-DirMA@mod.uk,66,5969901,1,N/A,N/A,Programme and Project Management (PPM),,
5163,N/D,OF-6,DES ISS Progs-Hd,"The ISS Programmes Group is responsible for managing a coherent programme across ISS which develops and delivers a dynamic set of integrated information and communication services, optimises the use of resources and delivers maximum benefit for the end user and the MoD.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,01225 815649,DESISS-DirEA@mod.uk,33009,4809457,1,N/A,N/A,Military,,
5243,N/D,OF-6,DES UAS-Hd,Responsible for the delivery of Unmanned Aerial Systems,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9139675,DESCA-DirMA@mod.uk,51335,2311893,1,N/A,N/A,Military,,
5299,N/D,OF-6,DES JCA-Hd,"Responsible for delivering the F35 Lightening II Joint Strike Fighter into UK service as the Joint Combat Aircraft. Additionally, responsible for preparing the UK Infrastructure to receive, operate and support JCA through life, minimising cost of ownership and maximising operational capability, and for delivering a UK Industrial Solution as part of the programme which advances the UKs Industrial Strategy and maximises UK industry involvement in the through life arrangements.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9131706,DESCA-DirMA@mod.uk,51335,3217951,1,N/A,N/A,Military,,
5529,N/D,OF-6,DES Ships CCS-Hd,"In-service support and new acquisition programmes for the Royal Fleet Auxiliary (RFA), Ice Patrol, Fishery Protection, Hydrographic, training ships and the small boats flotilla. Also responsible for the Future Landing Craft programme.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137502,DESShips-DirMA@mod.uk,66,3106238,1,N/A,N/A,Military,,
5654,Ursula Brennan,SCS4,Permanent Undersecretary,"PUS is the Government's principal civilian adviser on Defence, and has primary responsibility for policy, finance and planning and is the Departmental Accounting Officer. PUS reports to the Cabinet Secretary and is a member of the Defence Council, the Defence Board and the Chiefs of Staff Committee, and chairs both the Defence Strategy and the Defence Board Sub Committee on Equipment.",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,020 721 82829,CTLBSDM-groupmail@mod.uk,0,1313501,1,180000,184999,Policy,,
6158,Simon Lister,OF-7,Director Submarines,"The Submarine Operating Centre is responsible for the procurement, through-life support and eventual disposal of all submarine assets, and for the maintenance of Deterrent systems.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137504,DESSM-DirMA@mod.uk,170311,7649020,1,105000,109999,Military,,
6402,N/D,SCS1,DES SM Comrcl-Hd,Responsible for providing commercial advice and support to all Submarine Operating Centre commercial staff. Acts as the senior commercial representative.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137504,DESSM-DirMA@mod.uk,170772,3267583,1,N/D,N/D,Other,,
6714,N/D,SCS1,DES SM IS-Hd,"Responsible for support to all in-service submarines (Swiftsure, Trafalgar and Vanguard Classes), decommissioning and dismantling, supporting the introduction of new submarines into service, and submarine escape and rescue.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137504,DESSM-DirMA@mod.uk,6158,5228350,1,N/D,N/D,Programme and Project Management (PPM),,
7537,N/D,SCS1,DES Ships MPS-Hd,"Maritime Platform Systems is responsible for managing over 200 Master Equipments, 650 suppliers and 300,000 stock numbers in support of Surface Ships and Submarines for the Royal Navy, Royal Fleet Auxiliary and other areas of the MoD. This support is vital to ensuring that maritime elements of the Armed Forces are ready to conduct operations when required.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137502,DESShips-DirMA@mod.uk,66,10289280,1,N/D,N/D,Programme and Project Management (PPM),,
8374,N/D,OF-6,DES Ships SSA-Hd,"Responsible for managing support to in-service RN surface ships in scope of the Surface Ship Support Programme, including T23 Frigates, T42 and T45 Destroyers, Landing Platform Dock/Landing Platform Helicopter, Aircraft Carrier (Carrier Vertical Strike), Mine Counter Measures Vessels and Landing Craft, as well as Minehunter Patrol Control Capability and historic platforms such as HMS VICTORY. Lead for SSS Programme, Support Policy, Maintenance Management, Technical Documentation, Babcock Marine TOBA.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137502,DESShips-DirMA@mod.uk,66,1751919,1,N/A,N/A,Military,,
9000,Bernard Gray,SCS4,DES CDM,Head of Defence Equipment & Support,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130003,DESCDM-OuterOffice@mod.uk,XX,1776639,1,220000,224999,Military,,
9005,Michael Bradley,SCS3,DG Resources,"Responsible for Resource Management including Finance, Planning, Corporate Approvals, Performance and Risk",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9132601,DESResources-DGPS@mod.uk,9000,107371,1,125000,129999,Policy,,
9028,N/D,SCS1,DES Sec-Comms-Hd,Responsible for Parliamentary Business and Corporate Communications,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130291,DESSec-EA@mod.uk,175112,2041508,1,N/D,N/D,Communications,,
9102,Graham Howard,OF-7,ACDS (Log Ops),"ACDS (Log Ops) is responsible to DCDS(Ops) for the provision of strategic logistics advice in support of current and contingent operations. As the Logistics Process Architect, ACDS (Log Ops) is accountable to CDM (in his role of Logistics Process Owner) for the coherent and consistent delivery of Logistics across Defence. The team is based in Main Building and in Ensleigh, funded by DE&S.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0207 218 2330,acdslogops-MA@mod.uk,9000,1041607,1,105000,109999,Military,,
9105,N/D,OF-6,Def Log Ops-Hd,"As part of the Defence Crisis Management Organisation, Def Log Ops provides strategic logistics input to current and contingent operations. In addition, Def Log Ops is the Defence Joint User for Logistics and is the focus for the UK's multinational logistics engagement with NATO, the EU and partner nations. The team is based in Main Building.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0209 218 2330,acdslogops-MA@mod.uk,9102,1816886,1,N/A,N/A,Military,,
9155,N/D,OF-6,Def Log Pol-Hd,"Def Log Pol leads the development of policy and strategy in support of ACDS (Log Ops) in his role as Logistics Process Architect, working to bring coherence and consistency to the development of logistics capabilities and delivery of the logistics process. The team is based in Ensleigh.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0208 218 2330,acdslogops-MA@mod.uk,9102,758050,1,N/A,N/A,Military,,
9190,N/D,SCS1,DES Infra-SyHd,"The DE&S Infrastructure team is responsible for the most complex and difficult infrastructure in the MoD estate, ranging from the three major Naval bases to very large explosive stores. The DE&S Infrastructure itself poses significant operational, safety, security and environmental risks to maintaining outputs and the groups within the Infrastructure team provide expert knowledge and skills to manage those risks.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9132601,DESCCS-PS@mod.uk,175112,178558,1,N/D,N/D,Policy,,
9285,N/D,SCS1,DES MCP-Hd,"The Maritime Change Programme provides an overarching framework encompassing a federation of change programmes in the DE&S Maritime domain. Accountable to CoM(F) and COO, the team was established to maximise the early benefits from these programmes, manage the coherency between programmes, and exploit the opportunities arising from the Defence Industrial Strategy. The vision is to achieve an optimised maritime sector, including the three Naval Bases, by realising four main outcomes: Centres of Specialisation in Upkeep, Fleet Time Engineering and Amphibious expertise; Industry incentivised to improve performance and reduce cost; optimum flexibility and capacity commensurate with the Navy Command agreed level of risk; sufficient skills base and Suitably Qualified and Experienced Personnel to satisfy an intelligent customer role.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130045,DESCofMFleet-OuterOffice@mod.uk,170311,487316,1,N/D,N/D,Programme and Project Management (PPM),,
9291,Mark Pedlingham,SCS2,SCS Secondment - OGC,TBC,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130201,N/D,9005,0,1,0,0,Other,,
9474,Vacant,SCS1,DES ESCIT-Hd,"ESCIT provides an enduring in-house support solution advice capability in order to deliver effectiveness, efficiency and flexibility benefits to the Armed Forces. ESCIT works with project teams to help them realise the benefits of optimising the support chains of the equipment and systems operated by the Armed Forces. The team has a proven track record of delivering efficiencies over the past five years. The return on investment generated by the team is currently 27:1 near cash.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,N/A,N/A,175112,0,1,N/D,N/D,Programme and Project Management (PPM),,
10430,N/D,SCS1,DES JSC Comrcal-Hd,Head of Commercial JSC is responsible for providing commercial advice and assurance to D JSC and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130027,DESJSC-DirMA@mod.uk,170772,2912118,1,N/D,N/D,Programme and Project Management (PPM),,
18623,Ian Copeland,OF-7,Director Joint Supply Chain,"The Joint Support Chain sustains the UK's fighting power through the delivery of materiel and the movement of personnel world-wide. Led from its headquarters in Abbey Wood, it also provides a wide range of logistic services to both the Front Line Commands, Permanent Joint Headquarters and their DE&S partners. The JSC provides: storage and distribution of materiel; management of allocated commodities, services and items; authorised policy and approved technical support services and to facilitate strategic deployment; sustainment and recovery of forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130027,DESJSC-DirMA@mod.uk,170310,654290,1,105000,109999,Military,,
18625,N/D,OF-6,DES JSC SCM-Hd,"SUpply Chain Management provides a range of supply and support chain change programmes and capabilities to DE&S and to the Front Line to help improve effectiveness and efficiency, to maintain the coherence of the Joint Supply Chain, and to promote and develop the Joint Supply Chain as a single end-to-end process.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130027,DESJSC-DirMA@mod.uk,18623,12188767,1,N/A,N/A,Military,,
18626,N/D,SCS1,DES Comrcl CC-Hd,"Head of Commercial, Commands and Centre is responsible for the provision of commercial advice and services to the Front Line Commands and to the MOD Centre, inclulding the management of centrally-administered enabling contracts.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130007,DESComrcl-DirPS1@mod.uk,170772,7364446,0.95,N/D,N/D,Programme and Project Management (PPM),,
18628,N/D,OF-6,DES DSCOM-Hd,"DSCOM delivers Supply Chain and Movements Support to operational and training theatres around the globe, based on very close relationships with the MOD, Permanent Joint Headquarters and the Front Line Commands (Land Forces, Navy and Air). DSCOM provides the operations focus for DE&S, coordinating wider DE&S operational support activity to ensure the timely and correctly prioritised delivery of equipment and materiel.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130027,DESJSC-DirMA@mod.uk,176079,5176050,1,N/A,N/A,Military,,
18631,N/D,OF-6,DES Commodities-Hd,"The Logistics Commodities Cluster teams comprise Defence Food Services, Defence Clothing, and Medical & General Supplies. In addition, Hd Logistics (Commodities) is responsible for delivering the Commodities Cluster collocation programme, which will bring the currently dispersed teams to Abbey Wood in Novemnber 2011 as part of Joint Support Chain collocation.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9138971,DESLCS-BST-DLCS-EA@mod.uk,195370,8699004,1,N/A,N/A,Military,,
22411,N/D,SCS1,DES LE Comrcl-Hd,Head of Commercial Land Equipment is responsible for providing commercial advice and assurance to D LE and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130815,DESLE-DirMA@Mod.uk,170772,5049178,1,N/D,N/D,Other,,
22483,N/D,SCS1,DES LE GSG-Hd,"The General Support Group delivers a broad portfolio of in-service outputs, UORs and new equipment projects in the Land Environment, including vehicles and battlefield utilities and services.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130815,DESLE-DirMA@Mod.uk,23490,8263442,1,N/D,N/D,Programme and Project Management (PPM),,
23490,Carew Wilks,OF-7,Director Land Equipment,"Land Equipment is responsible for all tracked and wheeled vehicles, battlefield infrastructure, simulated training in the land environment and dismounted soldier equipment, including weapons.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130815,DESLE-DirMA@Mod.uk,170310,2054193,1,105000,109999,Military,,
23498,N/D,SCS1,DES LE CWG-Hd,"Combat Wheels Groups two Delivery Teams provide development, procurement, support and sustainment of protected patrol vehicles and mobility support equipment, vehicles and systems for the armed forces. The majority of this equipment is provided in response to Urgent Operational Requirements (UOR) for Afghanistan. These systems are key to operational success. They include vehicles: Mastiff, Ridgeback, Jackal, Wolfhound, Husky, Coyote, Snatch, Vector and Warthog; military bridging; the Terrier combat engineer system and the new Light Protected Patrol Vehicle (LPPV), together with large elements of the Counter-IED capability.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130815,DESLE-DirMA@Mod.uk,23490,5203651,1,N/D,N/D,Programme and Project Management (PPM),,
23917,N/D,SCS1,DES WpnsSpt-Hd,"Weapons Support is an Operational and Enabling Pillar responsible for storage, processing, and out-loading of both General Munitions and Complex Weapons from eight sites across UK and in Germany. The Pillar is also responsible for end-to-end transformation of the Weapons Operating Centre and for Inventory Management.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9137495,DESWpns-MA@mod.uk,170773,22810285,1,N/D,N/D,Programme and Project Management (PPM),,
24359,N/D,OF-6,DES CST Land-Hd,"The CST (L) supports COM(Land) in his responsibilities as a DE&S Board Member, as DE&S Land Forces Champion, Army Board member and Army lead for the Logistic Defence Line of Development (DLOD). In this capacity, CST (L) also acts as a key agent in developing, maintaining and supporting DE&S relationship with Land Forces (LF).",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,0117 9130045,DESCofMLand-OuterOffice@mod.uk,170310,1575039,1,N/A,N/A,Military,,
25463,N/D,SCS1,"HD of Financial Management, Policy and Accounting","Development & operation of the defence financial management systems; policy relating to finance skills and finance issues including: regularity and propriety, income generation, external assistance, accounting, tax and duty, production of the MOD financial accounts. treasury management for the MOD, bill payment, debt management",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,020 721 82829,CTLBSDM-groupmail@mod.uk,106008,2039233,1,65000,69999,Finance,,
