Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
178,Eliminated,SCS1,DES IRG-Hd,"[u'International Relations Group is the MOD focal point for initiatives and policies in multi-national organisations such as NATO, the European Commission, the European Defence Agency (EDA) and the Organisation for Joint Armaments Co-operation (OCCAR), is responsible for effective government-to-government relationships with key national partners such as the USA and France. IRG also leads on the negotiation of procurement-related Memoranda of Understanding (MOU) with partner nations.', u'International Relations Group is responsible for providing policy advice and support on international defence acquisition matters.']",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,'N/A',CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,163901,0,1,0,0,Procurement,,
721,N/D,SCS1,DES Cost Assurance and Analysis Service Head,"The Cost Assurance and Analysis Service (CAAS) is the MOD centre of excellence for pricing and costing support to the acquisition community, enabling continuous improvement of the acquisition process, risk reduction, and ensuring best value for money for Defence.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9005,0,1,N/D,N/D,Internal Audit,,
1781,N/D,SCS1,DES UK Military Fying Training Systems Head,Responsible for delivering military flying training systems.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,51335,0,1,N/D,N/D,Programme and Project Management (PPM),,
2332,N/D,SCS1,DES ISTAR Programme Delivery Group 1 Head,"The Intelligence, Surveillance, Target Acquisition and Reconnaissance (ISTAR) Programme Delivery Group 1 is responsible for electronic and imagery-based intelligence systems and technologies.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3594,0,1,N/D,N/D,Programme and Project Management (PPM),,
2462,N/D,SCS1,DES Ships Comrcl Head,DES Ships Comrcl Hd is responsible for providing commercial advice and assurance to D Ships and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
2497,Vacant,OF-6,ISS Net-Hd,The Information Systems & Services (ISS) Networks team is responsible for all information and communications networks in the MOD - Programme Management - 321,Ministry of Defence,Ministry of Defence,Joint Forces Command,N/A,N/A,33009,0,1,0,0,Information Technology,,
2691,N/D,SCS1,DES Naval Authority Group Head,The Naval Authority Group provides whole ship and submarine safety and technical services to the maritime community within the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,N/D,N/D,Science and Engineering,,
2775,N/D,OF-6,DES Weapons Engineering Head,"Weapons Engineering is responsible for the Defence Ordnance Safety Group (DOSG) and the Trials, Evaluation Services and Targets Project Team. DOSG is the MODs focal point for Ordnance, Munitions and Explosives Safety.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170773,0,1,N/A,N/A,Military,,
3179,Adrian Baguley,SCS2,DES Director Helicopters,Responsible for the acquisition and support of all current and future helicopter platforms and equipment in the MOD.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3320,0,1,85000,89999,Programme and Project Management (PPM),,
3226,N/D,SCS1,DES Submarines Production Head,"Responsible for delivering the new Astute Class capability safely and affordably to Navy Command, including provision of the Astute Class Training Service and the Initial Astute Class Support Solution.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,6158,0,1,N/D,N/D,Programme and Project Management (PPM),,
3309,N/D,SCS1,DES Submarines Strategic Weapons Head,"Responsible for provision of the nuclear warhead and Strategic Weapons System (SWS) by managing acquisition of hardware, logistic support and gaining regulatory approval for the nuclear warhead and SWS for in-service Vanguard Class and the Successor SSBN.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,6158,0,1,N/D,N/D,Programme and Project Management (PPM),,
3320,Peter Worrall,SCS3,DES Chief of Materiel Joint Enablers,"The Chief of Materiel Joint Enablers ensures projects in his domain (Helicopters, Intelligence, Surveillance, Target Acquisition and Reconnaissance, and Information Systems and Services) are delivered to agreed time, cost and performance targets and that DE&Ss support to current and future operations is delivered coherently and effectively.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9000,0,1,125000,129999,Programme and Project Management (PPM),,
3321,AVM Julian Young,OF-7,DES Director Technical,"Director Technical is responsible for driving, developing and delivering safety and engineering expertise and capabilities in order to equip and support our armed forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9000,0,1,110000,114999,Military,,
3323,David Johnson,SCS2,DES Director Financial Planning,Director Financial Planning has four principle functions: to provide sound financial accounting for DE&S; to provide financial management information to the Board and operating centres; to ensure regularity and propriety throughout DE&S and support the financial assurance process in Operating Centres; to improve financial professionalism across DE&S.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9005,0,1,85000,89999,Finance,,
3594,Clive Tarver,SCS2,DES Director ISTAR,"The Intelligence, Surveillance, Target Acquisition and Reconnaissance (ISTAR) Operating Centre exists to deliver and support capabilities that provide information superiority and protection, critical to successful operations of the Royal Navy, Army and Royal Air Force.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,3320,0,1,85000,89999,Programme and Project Management (PPM),,
4210,N/D,OF-6,ISS BATCIS-Hd,"The Bowman and Tactical Communication and Information Systems (BATCIS) Delivery Team is responsible for delivery and through life support of the Bowman secure voice and data tactical network to all three Front Line Commands, approximately 45,000 radios - Programme Management - 321",Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,33009,0,1,0,0,Military,,
4366,RAdm Henry Parker,OF-7,DES Ships Acquisition Director,Responsible for delivery of complex warship design and build programmes. Queen Elizabeth Class Aircraft Carriers and Type 26 programmes. Responsible for the future support strategy of new platforms. Implementation of the BAE Systems Terms of Business Agreement.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,110000,114999,Military,,
5163,N/D,OF-6,ISS Progs-Hd,"The Information Systems & Services (ISS) Programmes Group is leading the change in ISS approach to the acquisition of integrated end-to-end Information and Communication Technology (ICT) Services in order to reduce complexity, improve agility and reduce cost. This ICT Acquisition Change Programme is called Defence Core Network Services (DCNS). After support to operations, this is the top priority for ISS and the Programmes Group. Other programmes activities the Programmes Group provides a wide range of Portfolio, Programme and Project Office (P3O) services to several customers, including D ISS, Cap CCII & NCA, and the Defence CIO. It continues to drive wider Op Centre improvements to achieve improved programme and portfolio management. Programme Management - 322",Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,33009,0,1,0,0,Military,,
5243,N/D,OF-6,DES Unmanned Air Systems Head,"The Unmanned Air Systems (UAS) team manages all DE&S UAS programmes/projects to deliver current and future frontline capability; informing the UKs UAS-related acquisition strategies, policy and standards. The team takes a leading role in the development of formative UAS safety and engineering standards, as well as shaping future UAS research and development and unmanned combat air capability.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,51335,0,1,N/A,N/A,Military,,
5299,N/D,OF-6,DES Lightning Head,"Responsible for delivering the F35 Lightning II Joint Strike Fighter into UK service. Additionally responsible for preparing the UK infrastructure to receive, operate and support Lightning through life.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,51335,0,1,N/A,N/A,Military,,
5529,N/D,SCS1,DES Ships Commercially Supported Shipping Head,"In-service support and new acquisition programmes for the Royal Fleet Auxiliary (RFA), Ice Patrol, Fishery Protection, Hydrographic, training ships and the small boats flotilla. Also responsible for the Future Landing Craft programme.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/D,N/D,Programme and Project Management (PPM),,
5654,Jon Thompson,SCS4,Permanent Under Secretary,"The Permanent Secretary is the Head of the Civil Service in the Department and carries responsibility for the strategy, performance, reform, organisation and the finances of the MoD. The role works closely with the Chief of the Defence Staff in leading the organisation and supporting Ministers in the conduct of business in the Department across the full range of responsibilities.",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 807 0425,CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,XX,240032631,1,180000,184999,Policy,,
6158,RAdm Mike Wareham,OF-7,Director Submarines,"The Submarine Operating Centre is responsible for the procurement, through-life support and eventual disposal of all submarine assets, and for the maintenance of deterrent systems.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,110000,114999,Military,,
6402,N/D,SCS1,DES Submarines Comrcl Head,DES Submarines Commercial Head is responsible for providing commercial advice and assurance to D Submarines and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
6714,N/D,OF-6,DES Submarines In-Service Head,"Responsible for support to all in-service submarines (Swiftsure, Trafalgar and Vanguard Classes), decommissioning and dismantling, supporting the introduction of new submarines into service, and submarine escape and rescue.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,6158,0,1,N/A,N/A,Military,,
7537,N/D,SCS1,DES Ships Maritime Platform Systems Head,"Maritime Platform Systems is responsible for managing over 200 master equipments, 650 suppliers and 300,000 stock numbers in support of surface ships and submarines for the Royal Navy, Royal Fleet Auxiliary and other areas of the MOD.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/D,N/D,Programme and Project Management (PPM),,
7617,N/D,OF-6,DES Type 26 Global Combat Ship Head,Responsible for the Type 26 Global Combat Ship Project Team,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/A,N/A,Military,,
8374,N/D,OF-6,DES Ships Support Alliance Head,"Responsible for managing support to in-service Royal Navy surface ships in scope of the Surface Ship Support Programme, including T23 Frigates, T42 and T45 Destroyers, Landing Platform Dock/Landing Platform Helicopter, Aircraft Carrier (Carrier Vertical Strike), Mine Counter Measures Vessels and Landing Craft, as well as Minehunter Patrol Control Capability and historic platforms such as HMS VICTORY.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,66,0,1,N/A,N/A,Military,,
9000,Bernard Gray,SCS4,Chief of Defence Materiel,Head of Defence Equipment & Support,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,XX,412130980,1,220000,224999,Programme and Project Management (PPM),,
9005,Michael Bradley,SCS3,DES Director General Resources,"Responsible for resource management including finance, planning, corporate approvals, performance and risk",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,9000,0,1,160000,164999,Finance,,
9028,N/D,SCS1,DES Secretariat and Communications Head,Responsible for Parliamentary business and corporate communications,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,168616,0,1,N/D,N/D,Communications,,
9190,N/D,SCS1,DES Infrastructure and Security Head,"The DE&S Infrastructure team is responsible for the most complex and difficult infrastructure in the MOD estate, ranging from the three major Naval bases to very large explosive stores. The DE&S Infrastructure itself poses significant operational, safety, security and environmental risks to maintaining outputs and the groups within the Infrastructure team provide expert knowledge and skills to manage those risks.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,1,0,1,N/D,N/D,Property and asset management,,
9285,N/D,SCS1,DES Maritime Change Programme Head,"The Maritime Change Programme provides an overarching framework encompassing a federation of change programmes in the DE&S Maritime domain. The vision is to achieve an optimised maritime sector, including the three Naval Bases.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170311,0,1,N/D,N/D,Programme and Project Management (PPM),,
10430,N/D,SCS1,DES IMOC-LCS Commercial Head,Head of Commercial Inventory Management Operating Centre (IMOC) and Logistics Commodities and Services (LCS) is responsible for providing commercial advice and assurance to D JSC and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
18623,Andrew Cannon-Brookes,SCS2,Director Inventory Management,"The Inventory Management Operating Centre (IMOC) addresses the delivery of inventory management across Defence. It is a customer-facing organisation, focusing on the needs of Front Line Commands and other Operating Centres.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,160000,164999,Operational Delivery,,
18625,N/D,OF-6,DES IMOC-Support Chain Management Engagement Head,"Support Chain Management Engagementt provides a range of supply and support chain change programmes and capabilities to DE&S and to the Front Line to help improve effectiveness and efficiency, to maintain the coherence of the Joint Support Chain, and to promote and develop the Joint Support Chain as a single end-to-end process.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,18623,0,1,N/A,N/A,Military,,
18626,N/D,SCS1,Def Comrcl Navy-HOCS-Hd,Responsible for the provision of commercial advice and services to the NAVY,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 807 0425,CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,170772,0,1,0,0,Procurement,,
18628,N/D,OF-6,DES Defence Supply Chain Operations and Movements Head,"Defence Supply Chain Operations and Movements (DSCOM) delivers Supply Chain and Movements Support to operational and training theatres around the globe. DSCOM provides the operations focus for DE&S, coordinating wider DE&S operational support activity to ensure the timely and correctly prioritised delivery of equipment and materiel.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,N/A,N/A,Military,,
18631,N/D,OF-6,DES Logistics Commodities Head,"The Logistics Commodities Cluster teams comprise Defence Fuel and Food Services, Defence Clothing, and Medical & General Supplies.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,195370,0,1,N/A,N/A,Military,,
22411,N/D,SCS1,DES Land Equipment Comrcl Head,Head of Commercial Land Equipment (LE) is responsible for providing commercial advice and assurance to D LE and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,198424,0,1,N/D,N/D,Procurement,,
22483,N/D,OF-6,DES Land Equipment Operational Support Programme Head,"The Operational Support Programmes Group delivers a broad portfolio of in-service outputs, Urgent Operational Requirements and new equipment projects in the Land Environment, including vehicles and battlefield utilities and services.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,23490,0,1,N/A,N/A,Military,,
23490,Maj Gen Paul Jaques,OF-7,Director Land Equipment,"Land Equipment is responsible for all tracked and wheeled vehicles, battlefield infrastructure, simulated training in the land environment and dismounted soldier equipment, including weapons.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,110000,114999,Military,,
23498,N/D,SCS1,DES Land Equipment Combat Mobility Programme Head,"Combat Mobility Programme provides development, procurement, support and sustainment of protected patrol vehicles and mobility support equipment, vehicles and systems for the armed forces. Vehicles include Mastiff, Ridgeback, Jackal, Wolfhound, Husky, Coyote, Snatch, Vector and Warthog; military bridging; the Terrier combat engineer system and the new Light Protected Patrol Vehicle, together with large elements of the Counter-IED capability.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,23490,0,1,N/D,N/D,Programme and Project Management (PPM),,
23917,N/D,SCS1,DES Weapons Support Head,"Weapons Support is responsible for storage, processing, and out-loading of both general munitions and complex weapons from eight sites across UK and in Germany.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170773,0,1,N/D,N/D,Programme and Project Management (PPM),,
24359,N/D,OF-6,DES Land Domain and Army Customer Team Head,"The Land Domain and Army Customer Team (LDACT) Head supports COM(Land) in his responsibilities as a DE&S Board Member, as DE&S Land Forces Champion, Army Board member and Army lead for the Logistic Defence Line of Development. In this capacity, LDACT also acts as a key agent in developing, maintaining and supporting DE&S relationship with Land Forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,170310,0,1,N/A,N/A,Military,,
25463,N/D,SCS1,"HD of Financial Management, Policy and Accounting","Development & operation of the defence financial management systems; policy relating to finance skills and finance issues including: regularity and propriety, income generation, external assistance, accounting, tax and duty, production of the MOD financia",Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 807 0425,CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,106029,0,1,0,0,Finance,,
26464,N/D,SCS1,Def Comrcl ArmyHQ-Hd,Responsible for the provision of commercial advice and services to the Army,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 807 0425,CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,170772,0,1,0,0,Procurement,,
26652,N/D,SCS1,Hd Financial Operations,"Accountable to Director Finance & Commercial and responsible for all aspects of Financial Planning and Reporting, appointed as DIO Senior Finance Officer and ensures business is conducted within HM Treasurys Managing Public Money policy.",Ministry of Defence,Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,01980 656095,jorge.lewis898@mod.uk,206174,0,1,N/D,N/D,Finance,,
26667,N/D,SCS1,Hd SAPT SAM,"[u'Accountable to Dir SD and responsible for the delivery of Service Family Accommodation (SFA) and Single Living Accommodation (SLA). Responsible for provision of effective and comprehensive planned and response maintenance services, accommodation allocation, management of moves, delivery of the SFA improvement and upgrade programme and the provision of substitute accommodation where no suitable SFA or SLA is available. Member of the SDC.', u'Resource planning and capability coherence for the Denfence Infrastructure']",Ministry of Defence,Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,01980 656095,jorge.lewis898@mod.uk,1055224,0,1,0,0,Property and asset management,,
26667,N/D,SCS1,Hd SAPT SAM,"[u'Accountable to Dir SD and responsible for the delivery of Service Family Accommodation (SFA) and Single Living Accommodation (SLA). Responsible for provision of effective and comprehensive planned and response maintenance services, accommodation allocation, management of moves, delivery of the SFA improvement and upgrade programme and the provision of substitute accommodation where no suitable SFA or SLA is available. Member of the SDC.', u'Resource planning and capability coherence for the Denfence Infrastructure']",Ministry of Defence,Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,0207 807 0425,CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,1055224,0,1,0,0,Programme and Project Management (PPM),,
27238,N/D,SCS1,Hd Project & Programme Delivery - Projects,"Accountable to Dir PPD and responsible for the management of property, infrastructure and related services to ensure strategic management of the Defence Estate, optimising investment, and enabling military capability and Defence outputs to best effect. Responsible for the delivery of all routine and Basing infrastructure capital investment programmes and associated projects, together with property disposals and acquisitions across the Infrastructure DLoD. Engagement with senior industry partners and overseeing supplier relationships (Principle Support Providers and Contractors), providing strategic oversight and performance management. Member of the ECIB. Chairs the Projects Delivery Committee.",Ministry of Defence,Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,01980 656095,jorge.lewis898@mod.uk,203609,0,1,N/D,N/D,Programme and Project Management (PPM),,
33009,Gerry Cantwell,SCS2,ISS Development Director,"Information Systems & Services is responsible for the delivery and support of information systems and services to operations and to all parts of the UK defence community, including other areas of government.",Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,203143,0,1,85000,89999,Programme and Project Management (PPM),,
33010,N/D,OF-6,ISS Dep Dir Operate and Defend,,Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,206732,0,1,0,0,Military,,
33011,N/D,SCS1,ISS DIST-Hd,"The Defence Information Services Team (DIST), is part of Information Systems and Services and is headed by Brian Dubrie. DIST manages a service portfolio that will shape the services required by Defence to deliver the remaining elements of the DII Programme, specific applications and continue to provide assured services. DIST has a key role in supporting the DCNS Programme and transitioning services into the DCNS framework and will support Defence Transformation as the plans mature. Programme Management - 321",Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,33009,0,1,0,0,Knowledge and Information Management (KIM),,
33013,N/D,OF-6,ISS NTA-Hd,"The Strategy function will translate and exploit Government policy and Defence strategy into effective enterprise change for Information and ICT, focusing on beneficial outcomes for the User. It will do this by creating and communicating the principles and models necessary to architect the enterprises future state, working with Hd Architecture, Hd CRM, TLBs and Defence Authorities to drive the execution of the required Information and ICT strategic goals and objectives. System Engineering - 249",Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,111797,0,1,0,0,Information Technology,,
34282,N/D,SCS1,ISS Crypto & Cyber Head,The Crypto & Cyber team is responsible for delivering efficient and effective application services across Defence.,Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,33009,0,1,0,0,Knowledge and Information Management (KIM),,
34860,N/D,SCS1,ISS Commercial Head,Information Systems and Services (ISS) Hd Commercial is responsible for providing commercial advice and assurance to D ISS and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Joint Forces Command,2072182636,ISSHQ-MB-GROUPMAILBOX@MOD.UK,33009,0,1,0,0,Procurement,,
34860,N/D,SCS1,ISS Comrcl-Hd,Information Systems and Services (ISS) Hd Commercial is responsible for providing commercial advice and assurance to D ISS and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,0207 807 0425,CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk,170772,0,1,0,0,Procurement,,
37389,N/D,SCS1,Director Recruit Training (Support),To provide direction and support to all divisional activities in accordance with DGART's intent and in conjunction with COS.,Ministry of Defence,Ministry of Defence,Army,01264 886108,Army Sec-&Group@mod.uk,1697725,N/D,1,N/D,N/D,Operational Delivery,,
