Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
BCU5,,SCS1,Head of SME Customer Sector,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer Unit,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BCU1,1085000,1,N/D,N/D,Operational Delivery,,
BCU6,,SCS1,Assistant Director Better Regulation & SME Policy,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer Unit,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BCU1,582000,1,N/D,N/D,Operational Delivery,,
BCU7,,SCS1,"Deputy Director, Business.gov Programme Deputy Director",BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer Unit,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BCU11,396000,1,N/D,N/D,Programme and Project Management (PPM),,
BCU8,,SCS1,Head of Business Engagement and External Communications,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer Unit,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BCU1,9093000,0.96,N/D,N/D,Tax Professionals,,
BCU9,,SCS1,Assistant Director Employer Engagement and Understanding,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer Unit,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BCU1,871000,1,N/D,N/D,Tax Professionals,,
BI1,,SCS2,Director Business International and Anti-Avoidance,"Business International's role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance Group's role is to lead HMRC's work to prevent, detect and counter avoidance across all HMRC regimes. We are responsible for cross-cutting avoidance policy; managing the avoidance disclosure regime; handling certain statutory clearances; and providing specialist advice and direction on avoidance issues.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,,,BT1,N/A,,N/A,N/A,,,
BI10,,SCS1,Head of Avoidance Investigations,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BI3,2790000,1,N/D,N/D,Tax Professionals,,
BI11,,SCS1,Assistant Director,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BI6,0,1,N/D,N/D,Tax Professionals,,
BI12,,SCS1A,Deputy Director Business International,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CTIA1,0,1,N/A,N/A,Policy,,
BI2,,SCS1,Assistant Director Tax Treaty Team,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CTIA1,620000,1,N/D,N/D,Policy,,
BI3,,SCS1A,Head of AAG,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CTIA1,1360000,1,N/A,N/A,Policy,,
BI4,,SCS1A,Deputy Director Business International,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BT1,0,1,N/A,N/A,Tax Professionals,,
BI5,,SCS1,Assistant Director Outward Investment,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BI6,934000,1,N/D,N/D,Tax Professionals,,
BI6,,SCS1,Deputy Director Business International,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CTIA1,0,1,N/D,N/D,Tax Professionals,,
BI7,,SCS1,Assistant Director Litigation Team,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BI6,0,1,N/D,N/D,Tax Professionals,,
BI8,,SCS1,Head of Transfer Pricing Team (Assistant Director Business International),"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BI12,1317000,1,N/D,N/D,Tax Professionals,,
BI9,,SCS1,Head of Joint International Tax Shelter Information Centre,"Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business International & Anti-Avoidance,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BI12,0,1,N/D,N/D,Tax Professionals,,
BT1,Melanie Dawes,SCS3,Director General Business Tax,"The Business Tax part of HMRC combines the product and process ownership and design of the main business taxes, plus strategy for Small and Medium Enterprises and large businesses, and the Large Business Service which deals with the affairs of the 800 biggest multinationals. The SME operation in HMRC is largely run through our compliance shared services. We are also responsible for running Businesslink.gov � the cross-Government web service for businesses � and cross-HMRC IT programmes for business, including online filing",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Tax,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CE1,809000,1,125000,129999,Tax Professionals,,
BT2,,SCS1,"Director of Finance , Performance and Planning","The Business Tax part of HMRC combines the product and process ownership and design of the main business taxes, plus strategy for Small and Medium Enterprises and large businesses, and the Large Business Service which deals with the affairs of the 800 biggest multinationals. The SME operation in HMRC is largely run through our compliance shared services. We are also responsible for running Businesslink.gov � the cross-Government web service for businesses � and cross-HMRC IT programmes for business, including online filing",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Tax Enabling,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BT1,803000,0.83,N/D,N/D,Finance,,
BT3,,SCS1,HR Director (BT),"The Business Tax part of HMRC combines the product and process ownership and design of the main business taxes, plus strategy for Small and Medium Enterprises and large businesses, and the Large Business Service which deals with the affairs of the 800 biggest multinationals. The SME operation in HMRC is largely run through our compliance shared services. We are also responsible for running Businesslink.gov � the cross-Government web service for businesses � and cross-HMRC IT programmes for business, including online filing",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Tax Enabling,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BT1,1290000,1,N/D,N/D,Human Resources,,
BT4,,SCS1,Business Tax PaceSetter Lead,"The Business Tax part of HMRC combines the product and process ownership and design of the main business taxes, plus strategy for Small and Medium Enterprises and large businesses, and the Large Business Service which deals with the affairs of the 800 biggest multinationals. The SME operation in HMRC is largely run through our compliance shared services. We are also responsible for running Businesslink.gov � the cross-Government web service for businesses � and cross-HMRC IT programmes for business, including online filing",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Tax Enabling,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,BT3,601000,1,N/D,N/D,Operational Delivery,,
CAM1,Simon MacDowall,SCS2,Director Communications & Marketing,"Communications play an essential role in supporting HMRC to achieve its vision and objectives. This is managed by our communications network, whose aim is to deliver joined-up communications across HMRC, focused on a clear set of objectives.These are to enhance the reputation of the Department with stakeholders and the general public, help individuals and businesses to feel that dealing with tax, benefits and credits is simple and engage staff with our Vision.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Communications & Marketing,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,P1,3393000,1,125000,129999,Communications,,
CAM2,,SCS1,Head of Strategic Comms,"Communications play an essential role in supporting HMRC to achieve its vision and objectives. This is managed by our communications network, whose aim is to deliver joined-up communications across HMRC, focused on a clear set of objectives.These are to enhance the reputation of the Department with stakeholders and the general public, help individuals and businesses to feel that dealing with tax, benefits and credits is simple and engage staff with our Vision.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Communications & Marketing,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAM1,1833000,1,N/D,N/D,Communications,,
CAM3,,SCS1,Head of Internal & Change Communications,"Communications play an essential role in supporting HMRC to achieve its vision and objectives. This is managed by our communications network, whose aim is to deliver joined-up communications across HMRC, focused on a clear set of objectives.These are to enhance the reputation of the Department with stakeholders and the general public, help individuals and businesses to feel that dealing with tax, benefits and credits is simple and engage staff with our Vision.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Communications & Marketing,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAM1,682000,1,N/D,N/D,Communications,,
CAM4,,SCS1,Head of Media Relations,"Communications play an essential role in supporting HMRC to achieve its vision and objectives. This is managed by our communications network, whose aim is to deliver joined-up communications across HMRC, focused on a clear set of objectives.These are to enhance the reputation of the Department with stakeholders and the general public, help individuals and businesses to feel that dealing with tax, benefits and credits is simple and engage staff with our Vision.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Communications & Marketing,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAM1,1077000,1,N/D,N/D,Communications,,
CAM5,,SCS1,Head of Strategic Communications,"Communications play an essential role in supporting HMRC to achieve its vision and objectives. This is managed by our communications network, whose aim is to deliver joined-up communications across HMRC, focused on a clear set of objectives.These are to enhance the reputation of the Department with stakeholders and the general public, help individuals and businesses to feel that dealing with tax, benefits and credits is simple and engage staff with our Vision.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Communications & Marketing,020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAM1,308000,1,N/D,N/D,Communications,,
CAR1,David Richardson,SCS2,Director of CAR,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,PT1,486000,1,105000,109999,Tax Professionals,,
CAR10,,SCS1,Head of Personal Tax International,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR3,8700000,1,N/D,N/D,Operational Delivery,,
CAR11,,SCS1,Head of High Net Worth Unit,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR3,10369000,1,N/D,N/D,Tax Professionals,,
CAR12,,SCS1,"Head of Shares Assets Valuation & Policy on IHT, Trusts & CGT","CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR4,3300000,1,N/D,N/D,Policy,,
CAR13,,SCS1,Head of Corporate Gains Technical Team,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR4,654000,1,N/D,N/D,Tax Professionals,,
CAR14,,SCS1,"Head of Capital Gains Tax, Trusts & Estates Technical","CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR4,1530000,1,N/D,N/D,Tax Professionals,,
CAR16,,SCS1,Project Director for Organisational Design in Personal Tax,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR1,0,0.83,N/D,N/D,Operational Delivery,,
CAR17,,SCS1,Head of Trusts & Estates,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR4,12452000,1,N/D,N/D,Tax Professionals,,
CAR2,,SCS1A,Deputy Director Savings,"CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,"Charity, Assets & Residence",020 7147 2412,ContactUs@hmrc.gsi.gov.uk,CAR1,389000,1,N/A,N/A,Tax Professionals,,
